Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
CSAFuzzer: Fuzzing smart contracts combining with static analysis,Empirical Software Engineering,,,,10.1007/s10664-025-10623-3,Jiahui YangXiangfu ZhaoHanfeng ZhangLong HeShiji WangNaixiang Gou,2025,https://link.springer.com/article/10.1007/s10664-025-10623-3,Article
Tips and Tricks,Visual Studio Extensibility Development,,,,10.1007/978-1-4842-9875-6_9,Rishabh Verma,2024,https://link.springer.com/chapter/10.1007/978-1-4842-9875-6_9,Chapter
PayRide: Secure Transport e-Ticketing with Untrusted Smartphone Location,"Detection of Intrusions and Malware, and Vulnerability Assessment",,,,10.1007/978-3-031-64171-8_14,Marazzi MichelePatrick JattkeJason ZibungKaveh Razavi,2024,https://link.springer.com/chapter/10.1007/978-3-031-64171-8_14,Conference paper
POSTER: Ransomware Detection Mechanism – Current State of the Project,Applied Cryptography and Network Security Workshops,,,,10.1007/978-3-031-16815-4_36,Michał GletKamil Kaczyński,2022,https://link.springer.com/chapter/10.1007/978-3-031-16815-4_36,Conference paper
Getting Started,Beginning  IntelliJ IDEA,,,,10.1007/978-1-4842-7446-0_1,Ted Hagos,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7446-0_1,Chapter
Security Research for&#xa0;Android Remote Assistance Apps,Information Security and Privacy,,,,10.1007/978-981-97-5101-3_14,Liwei WangXiaofeng LiuTing LeiWenna SongShanqing GuoPengcheng Ren,2024,https://link.springer.com/chapter/10.1007/978-981-97-5101-3_14,Conference paper
Highly Automated Formal Proofs over Memory Usage of Assembly Code,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-030-45237-7_6,Freek VerbeekJoshua A. BockenekBinoy Ravindran,2020,https://link.springer.com/chapter/10.1007/978-3-030-45237-7_6,Conference paper
Lib2Desc: automatic generation of security-centric Android app descriptions using third-party libraries,International Journal of Information Security,,,,10.1007/s10207-022-00601-x,Beyza CevikNur AltiparmakMurat AksuSevil Sen,2022,https://link.springer.com/article/10.1007/s10207-022-00601-x,Article
Quantitative Static Timing Analysis,Static Analysis,,,,10.1007/978-3-031-74776-2_11,Denis MazzucatoMarco CampionCaterina Urban,2025,https://link.springer.com/chapter/10.1007/978-3-031-74776-2_11,Conference paper
A Software Analysis Based Vulnerability Detection System For Smart Contracts,Integrating Research and Practice in Software Engineering,,,,10.1007/978-3-030-26574-8_6,Jiaming YeMingliang MaTianyong PengYinxing Xue,2020,https://link.springer.com/chapter/10.1007/978-3-030-26574-8_6,Chapter
Translation Certification for&#xa0;Smart Contracts,Functional and Logic Programming,,,,10.1007/978-3-030-99461-7_6,Jacco O. G. KrijnenManuel M. T. ChakravartyGabriele KellerWouter Swierstra,2022,https://link.springer.com/chapter/10.1007/978-3-030-99461-7_6,Conference paper
Virtual Assembly Network Method,Virtual Reality Technology in Mining Machinery,,,,10.1007/978-981-16-4408-5_7,Xuewen WangJiacheng XieSuhua Li,2022,https://link.springer.com/chapter/10.1007/978-981-16-4408-5_7,Chapter
.NET Fundamentals,Pro .NET Memory Management,,,,10.1007/979-8-8688-0453-3_4,Konrad KokosaChristophe NasarreKevin Gosse,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0453-3_4,Chapter
Software Vulnerability Detection via&#xa0;Multimodal Deep Learning,Security and Trust Management,,,,10.1007/978-3-031-29504-1_5,Xin ZhouRakesh M. Verma,2023,https://link.springer.com/chapter/10.1007/978-3-031-29504-1_5,Conference paper
Verified Cryptographic Code for Everybody,Computer Aided Verification,,,,10.1007/978-3-030-81685-8_31,Brett BostonSamuel BreeseJoey DoddsMike DoddsBrian HuffmanAdam PetcherAndrei Stefanescu,2021,https://link.springer.com/chapter/10.1007/978-3-030-81685-8_31,Conference paper
Research on Security Mechanism and Forensics of SQLite Database,Advances in Artificial Intelligence and Security,,,,10.1007/978-3-030-78618-2_51,Chengdu ZhangJie Yin,2021,https://link.springer.com/chapter/10.1007/978-3-030-78618-2_51,Conference paper
ARIstoteles – Dissecting Apple’s Baseband Interface,Computer Security – ESORICS 2021,,,,10.1007/978-3-030-88418-5_7,Tobias KröllStephan KleberFrank KarglMatthias HollickJiska Classen,2021,https://link.springer.com/chapter/10.1007/978-3-030-88418-5_7,Conference paper
Android Malware Analysis Using Machine Learning Classifiers,Proceedings of International Conference on Computational Intelligence and Emerging Power System,,,,10.1007/978-981-16-4103-9_15,Sakshi JainTarul KhandelwalYash JainJyoti Gajrani,2022,https://link.springer.com/chapter/10.1007/978-981-16-4103-9_15,Conference paper
LM4HPC: Towards Effective Language Model Application in&#xa0;High-Performance Computing,"OpenMP: Advanced Task-Based, Device and Compiler Programming",,,,10.1007/978-3-031-40744-4_2,Le ChenPei-Hung LinTristan VanderbruggenChunhua LiaoMurali EmaniBronis de Supinski,2023,https://link.springer.com/chapter/10.1007/978-3-031-40744-4_2,Conference paper
Analysis of Firmware Vulnerabilities,Internet of Things Security: Principles and Practice,,,,10.1007/978-981-15-9942-2_4,Qinghao TangFan Du,2021,https://link.springer.com/chapter/10.1007/978-981-15-9942-2_4,Chapter
Contact Tracing App Privacy: What Data is Shared by Non-GAEN Contact Tracing Apps,Mobile Networks and Applications,,,,10.1007/s11036-023-02136-4,Douglas J. Leith,2023,https://link.springer.com/article/10.1007/s11036-023-02136-4,Article
Explore Capabilities and&#xa0;Effectiveness of&#xa0;Reverse Engineering Tools to&#xa0;Provide Memory Safety for&#xa0;Binary Programs,Information Security Practice and Experience,,,,10.1007/978-3-030-93206-0_2,Ruturaj VaidyaPrasad A. KulkarniMichael R. Jantz,2021,https://link.springer.com/chapter/10.1007/978-3-030-93206-0_2,Conference paper
Turna: a control flow graph reconstruction tool for RISC-V architecture,Computing,,,,10.1007/s00607-023-01172-y,Veysel Harun Sahin,2023,https://link.springer.com/article/10.1007/s00607-023-01172-y,Article
On the Struggle Bus: A Detailed Security Analysis of the m-tickets App,Information Security,,,,10.1007/978-3-030-62974-8_14,Jorge Sanz MarotoHaoyu LiuPaul Patras,2020,https://link.springer.com/chapter/10.1007/978-3-030-62974-8_14,Conference paper
Developer Tools and Language Services,Language Server Protocol and Implementation,,,,10.1007/978-1-4842-7792-8_1,Nadeeshaan GunasingheNipuna Marcus,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7792-8_1,Chapter
Security and App Hardening,Advanced Flutter,,,,10.1007/979-8-8688-2105-9_11,Sivaraj Selvaraj,2025,https://link.springer.com/chapter/10.1007/979-8-8688-2105-9_11,Chapter
Opportunities and Challenges of Blockchain Technology for Negotiation Support Systems,Applications of Blockchain Technology in E-Business Value Chains,,,,10.1007/978-3-658-48318-0_5,Josepha Witt,2025,https://link.springer.com/chapter/10.1007/978-3-658-48318-0_5,Chapter
Understanding the&#xa0;Brains and&#xa0;Brawn of&#xa0;Illicit Streaming App,Digital Forensics and Cyber Crime,,,,10.1007/978-3-031-06365-7_12,Kong HuangKe ZhangJiongyi ChenMenghan SunWei SunDi TangKehuan Zhang,2022,https://link.springer.com/chapter/10.1007/978-3-031-06365-7_12,Conference paper
An Online Automated Anti-anti-virus Method,Ubiquitous Security,,,,10.1007/978-981-19-0468-4_26,Li MaHuihong YangYiming ChaiJiawen FanWenyin Yang,2022,https://link.springer.com/chapter/10.1007/978-981-19-0468-4_26,Conference paper
Deep learning vs. adversarial noise: a battle in malware image analysis,Cluster Computing,,,,10.1007/s10586-024-04397-4,K. A. AsmithaVinod PuthuvathK. A. Rafidha RehimanS. L. Ananth,2024,https://link.springer.com/article/10.1007/s10586-024-04397-4,Article
Video watermarking of live streamed MPEG-4 frames using ELM-Fuzzy-PSO hybrid scheme,Multimedia Tools and Applications,,,,10.1007/s11042-023-16994-3,Anurag MishraMegha BansalArpita Sharma,2023,https://link.springer.com/article/10.1007/s11042-023-16994-3,Article
Towards Reverse Engineering of&#xa0;Industrial Physical Processes,Computer Security. ESORICS 2022 International Workshops,,,,10.1007/978-3-031-25460-4_15,Mariano CeccatoYoussef DriouichRuggero LanotteMarco LuccheseMassimo Merro,2023,https://link.springer.com/chapter/10.1007/978-3-031-25460-4_15,Conference paper
Representing LLVM-IR in&#xa0;a&#xa0;Code Property Graph,Information Security,,,,10.1007/978-3-031-22390-7_21,Alexander KüchlerChristian Banse,2022,https://link.springer.com/chapter/10.1007/978-3-031-22390-7_21,Conference paper
Rhyme: A Data-Centric Expressive Query Language for&#xa0;Nested Data Structures,Practical Aspects of Declarative Languages,,,,10.1007/978-3-031-52038-9_5,Supun AbeysingheTiark Rompf,2023,https://link.springer.com/chapter/10.1007/978-3-031-52038-9_5,Conference paper
Smartphone Malware Detection Based on Enhanced Correlation-Based Feature Selection on Permissions,Proceedings of Data Analytics and Management,,,,10.1007/978-981-99-6553-3_3,ShagunDeepak KumarAnshul Arora,2023,https://link.springer.com/chapter/10.1007/978-981-99-6553-3_3,Conference paper
The Security of Wireless Communication Protocols Used in Mobile Health Systems,Women in Telecommunications,,,,10.1007/978-3-031-21975-7_15,Eleonora Losiouk,2023,https://link.springer.com/chapter/10.1007/978-3-031-21975-7_15,Chapter
Smart Contract Based Next-Generation Public Key Infrastructure (PKI) Using Permissionless Blockchain,Hybrid Intelligent Systems,,,,10.1007/978-3-030-96305-7_58,Aswani Devi AguruSuresh Babu ErukalaIlaiah Kavati,2022,https://link.springer.com/chapter/10.1007/978-3-030-96305-7_58,Conference paper
Information-Theoretic Approaches,Dimensionality Reduction in Data Science,,,,10.1007/978-3-031-05371-9_6,Max GarzonSambriddhi MainaliKalidas Jana,2022,https://link.springer.com/chapter/10.1007/978-3-031-05371-9_6,Chapter
Reasoning About Inter-procedural Security Requirements in IoT Applications,Advanced Information Networking and Applications,,,,10.1007/978-3-030-99619-2_24,Mattia PaccamiccioLeonardo Mostarda,2022,https://link.springer.com/chapter/10.1007/978-3-030-99619-2_24,Conference paper
Robust Malware Detection System Against Adversarial Attacks,Advances in Intelligent Automation and Soft Computing,,,,10.1007/978-3-030-81007-8_122,Xu YangQian LiCong LiYong Qi,2022,https://link.springer.com/chapter/10.1007/978-3-030-81007-8_122,Conference paper
Real-time system call-based ransomware detection,International Journal of Information Security,,,,10.1007/s10207-024-00819-x,Christopher Jun Wen ChewVimal KumarPanos PatrosRobi Malik,2024,https://link.springer.com/article/10.1007/s10207-024-00819-x,Article
Data-aware process discovery for malware detection: an empirical study,Machine Learning,,,,10.1007/s10994-022-06154-3,Mario Luca BernardiMarta CimitileFabrizio Maria Maggi,2022,https://link.springer.com/article/10.1007/s10994-022-06154-3,Article
Solutions to Data Protection Challenges in Distributed Ledger and Blockchain Technologies: A Combined Legal and Technical Approach,Building Cybersecurity Applications with Blockchain and Smart Contracts,,,,10.1007/978-3-031-50733-5_7,Danaja Fabčič PovšeAlfredo FavenzaDavide FreyZoltán Ádám MannAngel PalomaresLorenzo PiattiJessica Schroers,2024,https://link.springer.com/chapter/10.1007/978-3-031-50733-5_7,Chapter
From High-Level Language to&#xa0;Abstract Machine Code: An Interactive Compiler and&#xa0;Emulation Tool for&#xa0;Teaching Structural Operational Semantics,New Trends in Database and Information Systems,,,,10.1007/978-3-031-42941-5_47,William SteingartnerIgor Sivý,2023,https://link.springer.com/chapter/10.1007/978-3-031-42941-5_47,Conference paper
RT-Droid: a novel approach for real-time android application analysis with transfer learning-based CNN models,Journal of Real-Time Image Processing,,,,10.1007/s11554-023-01311-w,Murat TasyurekRecep Sinan Arslan,2023,https://link.springer.com/article/10.1007/s11554-023-01311-w,Article
A Security Reinforcement Model for Edge Computing Facilities in 5G Power Network,Advances in Wireless Communications and Applications,,,,10.1007/978-981-19-3486-5_6,Nige LiPeng ZhouZhipeng ShaoXiaoxiao Chen,2022,https://link.springer.com/chapter/10.1007/978-981-19-3486-5_6,Conference paper
Malware Classification Based on Graph Neural Network Using Control Flow Graph,"Advances on Broad-Band Wireless Computing, Communication and Applications",,,,10.1007/978-3-030-90072-4_13,Rongze XiaBaojiang Cui,2022,https://link.springer.com/chapter/10.1007/978-3-030-90072-4_13,Conference paper
Building,Pro Android with Kotlin,,,,10.1007/978-1-4842-8745-3_12,Peter Späth,2022,https://link.springer.com/chapter/10.1007/978-1-4842-8745-3_12,Chapter
DSV: Disassembly Soundness Validation Without Assuming a Ground Truth,NASA Formal Methods,,,,10.1007/978-3-031-06773-0_34,Xiaoxin AnFreek VerbeekBinoy Ravindran,2022,https://link.springer.com/chapter/10.1007/978-3-031-06773-0_34,Conference paper
Advanced .NET 6,Introducing .NET 6,,,,10.1007/978-1-4842-7319-7_11,Nico Vermeir,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7319-7_11,Chapter
Android Vault Application Behavior Analysis and Detection,Data Science,,,,10.1007/978-981-15-7981-3_31,Nannan XieHongpeng BaiRui SunXiaoqiang Di,2020,https://link.springer.com/chapter/10.1007/978-981-15-7981-3_31,Conference paper
A malware detection system using a hybrid approach of multi-heads attention-based control flow traces and image visualization,Journal of Cloud Computing,,,,10.1186/s13677-022-00349-8,Farhan UllahGautam SrivastavaShamsher Ullah,2022,https://link.springer.com/article/10.1186/s13677-022-00349-8,Article
Relational Hoare Logic for&#xa0;Realistically Modelled Machine Code,Computer Aided Verification,,,,10.1007/978-3-031-98668-0_19,Denis MazzucatoAbdalrhman MohamedJuneyoung LeeClark BarrettJim GrundyJohn HarrisonCorina S. Păsăreanu,2025,https://link.springer.com/chapter/10.1007/978-3-031-98668-0_19,Conference paper
.NET Compiler Platform,Introducing .NET 6,,,,10.1007/978-1-4842-7319-7_10,Nico Vermeir,2022,https://link.springer.com/chapter/10.1007/978-1-4842-7319-7_10,Chapter
Characterizing and Detecting Gas-Inefficient Patterns in Smart Contracts,Journal of Computer Science and Technology,,,,10.1007/s11390-021-1674-4,Que-Ping KongZi-Yan WangYuan HuangXiang-Ping ChenXiao-Cong ZhouZi-Bin ZhengGang Huang,2022,https://link.springer.com/article/10.1007/s11390-021-1674-4,Article
A Novel Approach for Analysing and Detection of Obfuscated Malware Payloads in Android Platform Using DexMonitor,Artificial Intelligence Techniques for Advanced Computing Applications,,,,10.1007/978-981-15-5329-5_1,Anuradha SenguptaS. Sivasankari,2021,https://link.springer.com/chapter/10.1007/978-981-15-5329-5_1,Conference paper
Implementation Strategies,Programming Language Design and Implementation,,,,10.1007/978-3-031-11806-7_2,Torben Ægidius Mogensen,2022,https://link.springer.com/chapter/10.1007/978-3-031-11806-7_2,Chapter
Recognizing Child Unsafe Apps Through User Reviews on the Google Play Store,Advanced Computing and Intelligent Technologies,,,,10.1007/978-981-16-2164-2_9,Ashwini DalviIrfan SiddavatamViraj ThakkarAditya VedpathakAbhishek Patel,2022,https://link.springer.com/chapter/10.1007/978-981-16-2164-2_9,Conference paper
Reliability and Incentive of Performance Assessment for Decentralized Clouds,Journal of Computer Science and Technology,,,,10.1007/s11390-022-2120-y,Jiu-Chen ShiXiao-Qing CaiWen-Li ZhengQuan ChenDe-Ze ZengTatsuhiro TsuchiyaMin-Yi Guo,2022,https://link.springer.com/article/10.1007/s11390-022-2120-y,Article
Whiteboxgrind – Automated Analysis of&#xa0;Whitebox Cryptography,Constructive Side-Channel Analysis and Secure Design,,,,10.1007/978-3-031-29497-6_11,Tobias HollKatharina BogadMichael Gruber,2023,https://link.springer.com/chapter/10.1007/978-3-031-29497-6_11,Conference paper
A survey of binary code representation technology,Frontiers of Information Technology & Electronic Engineering,,,,10.1631/FITEE.2400088,Taiyan WangQingsong XieLu YuZulie PanMin Zhang,2025,https://link.springer.com/article/10.1631/FITEE.2400088,Article
Neurosymbolic AI: the 3<i>rd</i> wave,Artificial Intelligence Review,,,,10.1007/s10462-023-10448-w,Artur d’Avila GarcezLuís C. Lamb,2023,https://link.springer.com/article/10.1007/s10462-023-10448-w,Article
Machine learning aided malware detection for secure and smart manufacturing: a comprehensive analysis of the state of the art,International Journal on Interactive Design and Manufacturing (IJIDeM),,,,10.1007/s12008-023-01578-0,Sangeeta RaniKhushboo TripathiAjay Kumar,2023,https://link.springer.com/article/10.1007/s12008-023-01578-0,Article
On the use of generic types for smart contracts,Cluster Computing,,,,10.1007/s10586-022-03688-y,Fausto SpotoSara MiglioriniMauro GambiniAndrea Benini,2022,https://link.springer.com/article/10.1007/s10586-022-03688-y,Article
Cyclomatic Complexity Analysis for&#xa0;Smart Contract Using Control Flow Graph,"Computing, Communication and Learning",,,,10.1007/978-3-031-21750-0_6,Shantanu AgarwalSangharatna GodboleyP. Radha Krishna,2022,https://link.springer.com/chapter/10.1007/978-3-031-21750-0_6,Conference paper
Real SOC Analyst Stories,Jump-start Your SOC Analyst Career,,,,10.1007/979-8-8688-0345-1_11,Tyler WallJarrett Rodrick,2024,https://link.springer.com/chapter/10.1007/979-8-8688-0345-1_11,Chapter
Cybersecurity Protection and Assurance,China Internet Development Report 2019,,,,10.1007/978-981-33-6930-6_6,,2021,https://link.springer.com/chapter/10.1007/978-981-33-6930-6_6,Chapter
VioDroid-Finder: automated evaluation of compliance and consistency for Android apps,Empirical Software Engineering,,,,10.1007/s10664-024-10470-8,Junren ChenCheng HuangJiaxuan Han,2024,https://link.springer.com/article/10.1007/s10664-024-10470-8,Article
A Survey of Detection Methods for Software Use-After-Free Vulnerability,Data Science,,,,10.1007/978-981-19-5209-8_19,Faming LuMengfan TangYunxia BaoXiaoyu Wang,2022,https://link.springer.com/chapter/10.1007/978-981-19-5209-8_19,Conference paper
“Emerging Trends in Computational Intelligence to Solve Real-World Problems” Android Malware Detection Using Machine Learning,International Conference on Innovative Computing and Communications,,,,10.1007/978-981-16-3071-2_28,Dhananjay SinghShubham KarpaIndu Chawla,2022,https://link.springer.com/chapter/10.1007/978-981-16-3071-2_28,Conference paper
Double-Extortion Ransomware: A Technical Analysis of Maze Ransomware,"Proceedings of the Future Technologies Conference (FTC) 2021, Volume 3",,,,10.1007/978-3-030-89912-7_7,Quintin KernsBryson PayneTamirat Abegaz,2022,https://link.springer.com/chapter/10.1007/978-3-030-89912-7_7,Conference paper
EfficientNet deep learning meta-classifier approach for image-based android malware detection,Multimedia Tools and Applications,,,,10.1007/s11042-022-14236-6,Vinayakumar RaviRajasekhar Chaganti,2022,https://link.springer.com/article/10.1007/s11042-022-14236-6,Article
A comprehensive review on permissions-based Android malware detection,International Journal of Information Security,,,,10.1007/s10207-024-00822-2,Yash SharmaAnshul Arora,2024,https://link.springer.com/article/10.1007/s10207-024-00822-2,Article
AIHGAT: A novel method of malware detection and homology analysis using assembly instruction heterogeneous graph,International Journal of Information Security,,,,10.1007/s10207-023-00699-7,Runzheng WangJian GaoShuhua Huang,2023,https://link.springer.com/article/10.1007/s10207-023-00699-7,Article
A Binary Code Vulnerability Mining Method Based on Generative Adversarial Networks,Artificial Intelligence and Security,,,,10.1007/978-3-031-06791-4_50,Ji LaiShuo LiQigui Yao,2022,https://link.springer.com/chapter/10.1007/978-3-031-06791-4_50,Conference paper
Vulnerability management as compliance requirement in product security regulation—a&#xa0;game changer for producers’ liability and consequential improvement of the level of security in the Internet of Things?,International Cybersecurity Law Review,,,,10.1365/s43439-022-00064-9,Roman Dickmann,2022,https://link.springer.com/article/10.1365/s43439-022-00064-9,Article
Accessing Secure Data on&#xa0;Android Through Application Analysis,Digital Forensics and Cyber Crime,,,,10.1007/978-3-031-06365-7_6,Richard BuurkeNhien-An Le-Khac,2022,https://link.springer.com/chapter/10.1007/978-3-031-06365-7_6,Conference paper
A Risk Estimation Mechanism for Android Apps based on Hybrid Analysis,Data Science and Engineering,,,,10.1007/s41019-022-00189-1,Ha Xuan SonBarbara CarminatiElena Ferrari,2022,https://link.springer.com/article/10.1007/s41019-022-00189-1,Article
Inferring Needless Write Memory Accesses on Ethereum Bytecode,Tools and Algorithms for the Construction and Analysis of Systems,,,,10.1007/978-3-031-30823-9_23,Elvira AlbertJesús CorreasPablo GordilloGuillermo Román-DíezAlbert Rubio,2023,https://link.springer.com/chapter/10.1007/978-3-031-30823-9_23,Conference paper
Malware classification approaches utilizing binary and text encoding of permissions,International Journal of Information Security,,,,10.1007/s10207-023-00712-z,Mo’ath ZyoutRaed ShatnawiHassan Najadat,2023,https://link.springer.com/article/10.1007/s10207-023-00712-z,Article
Alice in&#xa0;(Software Supply) Chains: Risk Identification and&#xa0;Evaluation,Quality of Information and Communications Technology,,,,10.1007/978-3-031-14179-9_19,Giacomo BenedettiLuca VerderameAlessio Merlo,2022,https://link.springer.com/chapter/10.1007/978-3-031-14179-9_19,Conference paper
"Development Processes of Vulnerability Detection Systems: A Systematic Review, Approaches, Challenges, and Future Directions",Applied Technologies,,,,10.1007/978-3-031-03884-6_25,Jorge ReyesWalter FuertesMayra Macas,2022,https://link.springer.com/chapter/10.1007/978-3-031-03884-6_25,Conference paper
Sniffing Android Malware Using Deep Learning,Edge Analytics,,,,10.1007/978-981-19-0019-8_37,Anand TirkeyRamesh Kumar MohapatraLov Kumar,2022,https://link.springer.com/chapter/10.1007/978-981-19-0019-8_37,Conference paper
How Efficient Is Blockchain While Dealing with Android Malware? A&#xa0;Review Paper,Proceedings of Emerging Trends and Technologies on Intelligent Systems,,,,10.1007/978-981-16-3097-2_24,Jagjot Singh WadaliSanjay MadanPraveen Kumar Khosla,2022,https://link.springer.com/chapter/10.1007/978-981-16-3097-2_24,Conference paper
Prediction of Android Malicious Software Using Boosting Algorithms,Emerging Technologies in Computing,,,,10.1007/978-3-030-90016-8_2,Deepon Deb NathNafiz Imtiaz KhanJesmin AkhterAbu Sayed Md. Mostafizur Rahaman,2021,https://link.springer.com/chapter/10.1007/978-3-030-90016-8_2,Conference paper
SolarWinds Software Supply Chain Security: Better Protection with Enforced Policies and Technologies,"Software Engineering, Artificial Intelligence, Networking and Parallel/Distributed Computing",,,,10.1007/978-3-030-92317-4_4,Jeong YangYoung LeeArlen P. McDonald,2022,https://link.springer.com/chapter/10.1007/978-3-030-92317-4_4,Chapter
Microprocessor Assurance and the Role of Theorem Proving,Handbook of Computer Architecture,,,,10.1007/978-981-97-9314-3_38,Shilpi GoelSandip Ray,2025,https://link.springer.com/rwe/10.1007/978-981-97-9314-3_38,Reference work entry
"Information Systems Reengineering, Integration, and Normalization","Information Systems Reengineering, Integration and Normalization",,,,10.1007/978-3-030-79584-9_1,Joseph S. P. FongKenneth Wong Ting Yan,2021,https://link.springer.com/chapter/10.1007/978-3-030-79584-9_1,Chapter
"On state reverting in solidity smart contracts: Developer practices, fault categorization, and tool evaluation",Empirical Software Engineering,,,,10.1007/s10664-025-10685-3,Lu LiuLili WeiWuqi ZhangShuqing LiYifan ZhouYepang LiuShing-Chi CheungMichael R. Lyu,2025,https://link.springer.com/article/10.1007/s10664-025-10685-3,Article
Control Security Analysis,Industrial Internet Security,,,,10.1007/978-981-96-5135-1_7,Qiang WeiWenhai WangHuihui Huang,2025,https://link.springer.com/chapter/10.1007/978-981-96-5135-1_7,Chapter
Black-Box Testing of&#xa0;Cryptographic Algorithms Based on&#xa0;Data Characteristics,Applied Cryptography in Computer and Communications,,,,10.1007/978-3-031-17081-2_10,Haoling FanLingjia MengFangyu ZhengMingyu WangBowen Xu,2022,https://link.springer.com/chapter/10.1007/978-3-031-17081-2_10,Conference paper
A survey on run-time packers and mitigation techniques,International Journal of Information Security,,,,10.1007/s10207-023-00759-y,Ehab AlkhateebAli GhorbaniArash Habibi Lashkari,2023,https://link.springer.com/article/10.1007/s10207-023-00759-y,Article
IReEn: Reverse-Engineering of&#xa0;Black-Box Functions via&#xa0;Iterative Neural Program Synthesis,Machine Learning and Principles and Practice of Knowledge Discovery in Databases,,,,10.1007/978-3-030-93733-1_10,Hossein HajipourMateusz MalinowskiMario Fritz,2021,https://link.springer.com/chapter/10.1007/978-3-030-93733-1_10,Conference paper
Securing Your Apps at Scale,Android Apps Security,,,,10.1007/978-1-4842-1682-8_4,Sheran Gunasekera,2020,https://link.springer.com/chapter/10.1007/978-1-4842-1682-8_4,Chapter
Conclusion,"Information Systems Reengineering, Integration and Normalization",,,,10.1007/978-3-030-79584-9_10,Joseph S. P. FongKenneth Wong Ting Yan,2021,https://link.springer.com/chapter/10.1007/978-3-030-79584-9_10,Chapter
Analyzing and revivifying function signature inference using deep learning,Empirical Software Engineering,,,,10.1007/s10664-024-10453-9,Yan LinTrisha SinghalDebin GaoDavid Lo,2024,https://link.springer.com/article/10.1007/s10664-024-10453-9,Article
"Advanced Persistent Threats (APT): evolution, anatomy, attribution and countermeasures",Journal of Ambient Intelligence and Humanized Computing,,,,10.1007/s12652-023-04603-y,Amit SharmaBrij B. GuptaAwadhesh Kumar SinghV. K. Saraswat,2023,https://link.springer.com/article/10.1007/s12652-023-04603-y,Article
Catalog of Architecture Styles,Hands-on Software Architecture,,,,10.1007/978-3-032-01184-8_12,Soo Dong KimMira Kim,2025,https://link.springer.com/chapter/10.1007/978-3-032-01184-8_12,Chapter
Forensics and security issues in the Internet of Things,Wireless Networks,,,,10.1007/s11276-025-03942-2,Shams Forruque AhmedShanjana Shuravi ShawonAfsana BhuyianShaila AfrinAanushka MehjabinSweety Angela KuldeepMd. Sakib Bin AlamAmir H. Gandomi,2025,https://link.springer.com/article/10.1007/s11276-025-03942-2,Article
FolketID: A Decentralized Blockchain-Based NemID Alternative Against DDoS Attacks,Provable and Practical Security,,,,10.1007/978-3-031-20917-8_15,Wei-Yang ChiuWeizhi MengWenjuan LiLiming Fang,2022,https://link.springer.com/chapter/10.1007/978-3-031-20917-8_15,Conference paper
Behavioral Synthesis of Key-Obfuscated RTL IP,Behavioral Synthesis for Hardware Security,,,,10.1007/978-3-030-78841-4_2,Sheikh Ariful IslamSrinivas Katkoori,2022,https://link.springer.com/chapter/10.1007/978-3-030-78841-4_2,Chapter
Effective Imbalance Learning Utilizing Informative Data,Data Mining,,,,10.1007/978-981-19-8746-5_8,Han TaiRaymond WongBing Li,2022,https://link.springer.com/chapter/10.1007/978-981-19-8746-5_8,Conference paper
IPAnalyzer: A novel Android malware detection system using ranked Intents and Permissions,Multimedia Tools and Applications,,,,10.1007/s11042-024-18511-6,Yash SharmaAnshul Arora,2024,https://link.springer.com/article/10.1007/s11042-024-18511-6,Article
Reversing Kia Motors Head Unit to discover and exploit software vulnerabilities,Journal of Computer Virology and Hacking Techniques,,,,10.1007/s11416-022-00430-5,Gianpiero CostantinoIlaria Matteucci,2022,https://link.springer.com/article/10.1007/s11416-022-00430-5,Article
PriApp-Install: Learning User Privacy Preferences on&#xa0;Mobile Apps’ Installation,Information Security Practice and Experience,,,,10.1007/978-3-031-21280-2_17,Ha Xuan SonBarbara CarminatiElena Ferrari,2022,https://link.springer.com/chapter/10.1007/978-3-031-21280-2_17,Conference paper
Improving binary diffing speed and accuracy using community detection and locality-sensitive hashing: an empirical study,Journal of Computer Virology and Hacking Techniques,,,,10.1007/s11416-022-00452-z,Chariton KaramitasAthanasios Kehagias,2022,https://link.springer.com/article/10.1007/s11416-022-00452-z,Article
Debuggers and Assembly Language,Malware Analysis and Detection Engineering,,,,10.1007/978-1-4842-6193-4_16,Abhijit MohantaAnoop Saldanha,2020,https://link.springer.com/chapter/10.1007/978-1-4842-6193-4_16,Chapter
Threat Level Detection in Android Platform Using Machine Learning Algorithms,"Advances in Electronics, Communication and Computing",,,,10.1007/978-981-15-8752-8_55,D. DeepaSachitananda JenaYadavalli GaneshM. S. RoobiniAnitha Ponraj,2021,https://link.springer.com/chapter/10.1007/978-981-15-8752-8_55,Conference paper
AndroClonium: Bytecode-Level Code Clone Detection for&#xa0;Obfuscated Android Apps,ICT Systems Security and Privacy Protection,,,,10.1007/978-3-031-06975-8_22,Ardalan ForoughipourNatalia StakhanovaFarzaneh AbazariBahman Sistany,2022,https://link.springer.com/chapter/10.1007/978-3-031-06975-8_22,Conference paper
