Item Title,Publication Title,Book Series Title,Journal Volume,Journal Issue,Item DOI,Authors,Publication Year,URL,Content Type
Queryll: Java Database Queries Through Bytecode Rewriting,Middleware 2006,,,,10.1007/11925071_11,Ming-Yee IuWilly Zwaenepoel,2006,https://link.springer.com/chapter/10.1007/11925071_11,Conference paper
On the possibility of practically obfuscating programs towards a unified perspective of code protection,Journal in Computer Virology,,,,10.1007/s11416-006-0029-6,Philippe BeaucampsEric Filiol,2006,https://link.springer.com/article/10.1007/s11416-006-0029-6,Article
Enhanced CAPTCHAs: Using Animation to Tell Humans and Computers Apart,Communications and Multimedia Security,,,,10.1007/11909033_9,Elias AthanasopoulosSpiros Antonatos,2006,https://link.springer.com/chapter/10.1007/11909033_9,Conference paper
Application Development,Visual C# 2005 Recipes,,,,10.1007/978-1-4302-0115-1_1,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0115-1_1,Chapter
Reverse Engineering Analyze for Microcontrollers’ Assembly language Projects,"Advances in Systems, Computing Sciences and Software Engineering",,,,10.1007/1-4020-5263-4_52,M. PopaM. MacreaL. Mihu,2006,https://link.springer.com/chapter/10.1007/1-4020-5263-4_52,Conference paper
Verification of Java Bytecode Using Analysis and Transformation of Logic Programs,Practical Aspects of Declarative Languages,,,,10.1007/978-3-540-69611-7_8,Elvira AlbertMiguel Gómez-ZamalloaLaurent HubertGermán Puebla,2006,https://link.springer.com/chapter/10.1007/978-3-540-69611-7_8,Conference paper
abc : An Extensible AspectJ Compiler,Transactions on Aspect-Oriented Software Development I,,,,10.1007/11687061_9,Pavel AvgustinovAske Simon ChristensenLaurie HendrenSascha KuzinsJennifer LhotákOndřej LhotákOege de MoorDamien SereniGanesh SittampalamJulian Tibble,2006,https://link.springer.com/chapter/10.1007/11687061_9,Conference paper
A Chaos-Based Robust Software Watermarking,Information Security Practice and Experience,,,,10.1007/11689522_33,Fenlin LiuBin LuXiangyang Luo,2006,https://link.springer.com/chapter/10.1007/11689522_33,Conference paper
Coinductive Big-Step Operational Semantics,Programming Languages and Systems,,,,10.1007/11693024_5,Xavier Leroy,2006,https://link.springer.com/chapter/10.1007/11693024_5,Conference paper
Generation of Control and Data Flow Graphs from Scheduled and Pipelined Assembly Code,Languages and Compilers for Parallel Computing,,,,10.1007/978-3-540-69330-7_6,David C. ZaretskyGaurav MittalRobert DickPrith Banerjee,2006,https://link.springer.com/chapter/10.1007/978-3-540-69330-7_6,Conference paper
TIVA: Trusted Integrity Verification Architecture,"Digital Rights Management. Technologies, Issues, Challenges and Systems",,,,10.1007/11787952_2,Mahadevan GomathisankaranAkhilesh Tyagi,2006,https://link.springer.com/chapter/10.1007/11787952_2,Conference paper
Software Protection Through Dynamic Code Mutation,Information Security Applications,,,,10.1007/11604938_15,Matias MadouBertrand AnckaertPatrick MoseleySaumya DebrayBjorn De SutterKoen De Bosschere,2006,https://link.springer.com/chapter/10.1007/11604938_15,Conference paper
ClickOnce Tools and Scenarios,Deploying .NET Applications,,,,10.1007/978-1-4302-0162-5_9,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0162-5_9,Chapter
Information Systems Reengineering and Integration,Information Systems Reengineering and Integration,,,,10.1007/978-1-84628-619-3_1,,2006,https://link.springer.com/chapter/10.1007/978-1-84628-619-3_1,Chapter
Conclusion,Information Systems Reengineering and Integration,,,,10.1007/978-1-84628-619-3_9,,2006,https://link.springer.com/chapter/10.1007/978-1-84628-619-3_9,Chapter
New threats of Java viruses,Journal in Computer Virology,,,,10.1007/s11416-005-0005-6,Daniel Reynaud-Plantey,2005,https://link.springer.com/article/10.1007/s11416-005-0005-6,Article
The Logical Way to Be Artificially Intelligent,Computational Logic in Multi-Agent Systems,,,,10.1007/11750734_1,Robert Kowalski,2006,https://link.springer.com/chapter/10.1007/11750734_1,Conference paper
People and Communities,Computer Viruses and Malware,,,,10.1007/0-387-34188-9_10,,2006,https://link.springer.com/chapter/10.1007/0-387-34188-9_10,Chapter
Detecting Self-mutating Malware Using Control-Flow Graph Matching,Detection of Intrusions and Malware & Vulnerability Assessment,,,,10.1007/11790754_8,Danilo BruschiLorenzo MartignoniMattia Monga,2006,https://link.springer.com/chapter/10.1007/11790754_8,Conference paper
On the Merging of Geometric Models Based on Hierarchical Context,Advances in Design,,,,10.1007/1-84628-210-1_37,J. A. KnowltonMichael J. Wozny,2006,https://link.springer.com/chapter/10.1007/1-84628-210-1_37,Chapter
"The COMPOST, COMPASS, Inject/J and RECODER Tool Suite for Invasive Software Composition: Invasive Composition with COMPASS Aspect-Oriented Connectors",Generative and Transformational Techniques in Software Engineering,,,,10.1007/11877028_14,Dirk HeuzerothUwe AßmannMircea TrifuVolker Kuttruff,2006,https://link.springer.com/chapter/10.1007/11877028_14,Chapter
Watermarking Essential Data Structures for Copyright Protection,Cryptology and Network Security,,,,10.1007/11935070_17,Qutaiba AlbluwiIbrahim Kamel,2006,https://link.springer.com/chapter/10.1007/11935070_17,Conference paper
Formal change impact analyses for emulated control software,International Journal on Software Tools for Technology Transfer,,,,10.1007/s10009-004-0174-5,C. J. Fidge,2006,https://link.springer.com/article/10.1007/s10009-004-0174-5,Article
Building Visual Basic 2005 Applications,Pro VB 2005 and the .NET 2.0 Platform,,,,10.1007/978-1-4302-0160-1_2,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0160-1_2,Chapter
Rule Extraction as a Formal Method,Methods and Procedures for the Verification and Validation of Artificial Neural Networks,,,,10.1007/0-387-29485-6_8,Marjorie DarrahBrian J. Taylor,2006,https://link.springer.com/chapter/10.1007/0-387-29485-6_8,Chapter
Network–Level Polymorphic Shellcode Detection Using Emulation,Detection of Intrusions and Malware & Vulnerability Assessment,,,,10.1007/11790754_4,Michalis PolychronakisKostas G. AnagnostakisEvangelos P. Markatos,2006,https://link.springer.com/chapter/10.1007/11790754_4,Conference paper
A Fast Static Analysis Approach to Detect Exploit Code Inside Network Flows,Recent Advances in Intrusion Detection,,,,10.1007/11663812_15,Ramkumar ChinchaniEric van den Berg,2006,https://link.springer.com/chapter/10.1007/11663812_15,Conference paper
Toward GRIDLE: A Way to Build Grid Applications Searching Through an Ecosystem of Components,Grid Computing: Software Environments and Tools,,,,10.1007/1-84628-339-6_8,Diego PuppinFabrizio SilvestriSalvatore OrlandoDomenico Laforenza,2006,https://link.springer.com/chapter/10.1007/1-84628-339-6_8,Chapter
Decompiling Java,,,,,10.1007/978-1-4302-0739-9,Godfrey Nolan,2004,https://link.springer.com/book/10.1007/978-1-4302-0739-9,Book
Flash lite 1.1 and your first flash lite application,Foundation Flash Applications for Mobile Devices,,,,10.1007/978-1-4302-0308-7_3,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0308-7_3,Chapter
Disaster Recovery,Pro Oracle Database 10g RAC on Linux,,,,10.1007/978-1-4302-0214-1_26,,2006,https://link.springer.com/chapter/10.1007/978-1-4302-0214-1_26,Chapter
The Application of PROACT® RCA to Terrorism/Counter Terrorism Related Events,Intelligence and Security Informatics,,,,10.1007/11427995_62,Robert J. Latino,2005,https://link.springer.com/chapter/10.1007/11427995_62,Conference paper
Malware Code Analysis,Honeypots for Windows,,,,10.1007/978-1-4302-0007-9_12,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0007-9_12,Chapter
CodeSurfer/x86—A Platform for Analyzing x86 Executables,Compiler Construction,,,,10.1007/978-3-540-31985-6_19,Gogul BalakrishnanRadu GruianThomas RepsTim Teitelbaum,2005,https://link.springer.com/chapter/10.1007/978-3-540-31985-6_19,Conference paper
Decompiler Design,Decompiling Java,,,,10.1007/978-1-4302-0739-9_5,Godfrey Nolan,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0739-9_5,Chapter
Logic Frameworks for Components Integration Process,Knowledge-Based Intelligent Information and Engineering Systems,,,,10.1007/11552451_182,Haeng-Kon KimDeok-Soo Han,2005,https://link.springer.com/chapter/10.1007/11552451_182,Conference paper
Decompiler Implementation,Decompiling Java,,,,10.1007/978-1-4302-0739-9_6,Godfrey Nolan,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0739-9_6,Chapter
A Technique for Fault Tolerance Assessment of COTS Based Systems,"Computer Safety, Reliability, and Security",,,,10.1007/11563228_13,Ruben AlexanderssonD. Krishna ChaitanyaPeter ÖhmanYasir Siraj,2005,https://link.springer.com/chapter/10.1007/11563228_13,Conference paper
A Next-Generation Platform for Analyzing Executables,Programming Languages and Systems,,,,10.1007/11575467_15,T. RepsG. BalakrishnanJ. LimT. Teitelbaum,2005,https://link.springer.com/chapter/10.1007/11575467_15,Conference paper
The Logging Framework,Pro J2ME Polish,,,,10.1007/978-1-4302-0045-1_9,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0045-1_9,Chapter
Genericity and the π-calculus,Acta Informatica,,,,10.1007/s00236-005-0175-1,Martin BergerKohei HondaNobuko Yoshida,2005,https://link.springer.com/article/10.1007/s00236-005-0175-1,Article
Netweaver — Resumee,SAP für Java-Entwickler,,,,10.1007/3-540-28892-9_14,,2005,https://link.springer.com/chapter/10.1007/3-540-28892-9_14,Chapter
Modeling uncertainty in software engineering using rough sets,Innovations in Systems and Software Engineering,,,,10.1007/s11334-005-0009-x,Phillip A. LaplanteColin J. Neill,2005,https://link.springer.com/article/10.1007/s11334-005-0009-x,Article
Installing J2ME Polish,Pro J2ME Polish,,,,10.1007/978-1-4302-0045-1_3,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0045-1_3,Chapter
Software IP Protection Based on Watermarking Techniques,Information Processing and Security Systems,,,,10.1007/0-387-26325-X_23,Vyacheslav YarmolikSiarhei Partsianka,2005,https://link.springer.com/chapter/10.1007/0-387-26325-X_23,Conference paper
Dither Modulation Watermarking of Dynamic Memory Traces,Information Hiding,,,,10.1007/11558859_27,Alan J. LarkinFélix BaladoNeil J. HurleyGuenolé C. M. Silvestre,2005,https://link.springer.com/chapter/10.1007/11558859_27,Conference paper
Mobile Code Security on Destination Platform,Networking and Mobile Computing,,,,10.1007/11534310_132,Changzheng ZhuZhaolin YinAijuan Zhang,2005,https://link.springer.com/chapter/10.1007/11534310_132,Conference paper
Model Checking x86 Executables with CodeSurfer/x86 and WPDS++,Computer Aided Verification,,,,10.1007/11513988_17,G. BalakrishnanT. RepsN. KiddA. LalJ. LimD. MelskiR. GruianS. YongC. -H. ChenT. Teitelbaum,2005,https://link.springer.com/chapter/10.1007/11513988_17,Conference paper
Getting to Know J2ME Polish,Pro J2ME Polish,,,,10.1007/978-1-4302-0045-1_5,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0045-1_5,Chapter
A Rational Deconstruction of Landin’s SECD Machine,Implementation and Application of Functional Languages,,,,10.1007/11431664_4,Olivier Danvy,2005,https://link.springer.com/chapter/10.1007/11431664_4,Conference paper
Suppression of Redundant Operations in Reverse Compiled Code Using Global Dataflow Analysis,Software and Compilers for Embedded Systems,,,,10.1007/978-3-540-30113-4_8,Adrian JohnstoneElizabeth Scott,2004,https://link.springer.com/chapter/10.1007/978-3-540-30113-4_8,Conference paper
Case Studies,Decompiling Java,,,,10.1007/978-1-4302-0739-9_7,Godfrey Nolan,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0739-9_7,Chapter
Performance Tuning,Beginning J2ME: From Novice to Professional,,,,10.1007/978-1-4302-0020-8_17,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0020-8_17,Chapter
Tools of the Trade,Decompiling Java,,,,10.1007/978-1-4302-0739-9_3,Godfrey Nolan,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0739-9_3,Chapter
Introduction,Decompiling Java,,,,10.1007/978-1-4302-0739-9_1,Godfrey Nolan,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0739-9_1,Chapter
Ghost in the Machine,Decompiling Java,,,,10.1007/978-1-4302-0739-9_2,Godfrey Nolan,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0739-9_2,Chapter
Arc3D: A 3D Obfuscation Architecture,High Performance Embedded Architectures and Compilers,,,,10.1007/11587514_13,Mahadevan GomathisankaranAkhilesh Tyagi,2005,https://link.springer.com/chapter/10.1007/11587514_13,Conference paper
Another Functional Abstract Machine,Abstract Computing Machines,,,,10.1007/3-540-27359-X_12,,2005,https://link.springer.com/chapter/10.1007/3-540-27359-X_12,Chapter
The Program Inverter LRinv and Its Structure,Practical Aspects of Declarative Languages,,,,10.1007/978-3-540-30557-6_17,Masahiko KawabeRobert Glück,2005,https://link.springer.com/chapter/10.1007/978-3-540-30557-6_17,Conference paper
Protecting Your Source: Strategies for Defeating Decompilers,Decompiling Java,,,,10.1007/978-1-4302-0739-9_4,Godfrey Nolan,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0739-9_4,Chapter
Building C# Applications,Pro C# 2005 and the .NET 2.0 Platform,,,,10.1007/978-1-4302-0060-4_2,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0060-4_2,Chapter
Optimizing Applications,Pro J2ME Polish,,,,10.1007/978-1-4302-0045-1_16,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0045-1_16,Chapter
Information Flow Analysis for Java Bytecode,"Verification, Model Checking, and Abstract Interpretation",,,,10.1007/978-3-540-30579-8_23,Samir GenaimFausto Spoto,2005,https://link.springer.com/chapter/10.1007/978-3-540-30579-8_23,Conference paper
Threading Software Watermarks,Information Hiding,,,,10.1007/978-3-540-30114-1_15,Jasvir NagraClark Thomborson,2004,https://link.springer.com/chapter/10.1007/978-3-540-30114-1_15,Conference paper
A Software Fingerprinting Scheme for Java Using Classfiles Obfuscation,Information Security Applications,,,,10.1007/978-3-540-24591-9_23,Kazuhide FukushimaKouichi Sakurai,2004,https://link.springer.com/chapter/10.1007/978-3-540-24591-9_23,Conference paper
Getting Ready to Work with PHP,Foundation PHP 5 for Flash,,,,10.1007/978-1-4302-0013-0_1,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0013-0_1,Chapter
Protocol Plug-Ins,Open Source Messaging Application Development,,,,10.1007/978-1-4302-0047-5_8,,2005,https://link.springer.com/chapter/10.1007/978-1-4302-0047-5_8,Chapter
Intellectual Property Rights,Legal Programming,,,,10.1007/0-387-23415-2_3,,2005,https://link.springer.com/chapter/10.1007/0-387-23415-2_3,Chapter
Compiling Process Graphs into Executable Code,Generative Programming and Component Engineering,,,,10.1007/978-3-540-30175-2_17,Rainer HauserJana Koehler,2004,https://link.springer.com/chapter/10.1007/978-3-540-30175-2_17,Conference paper
Investigating Performance,Maximizing .NET Performance,,,,10.1007/978-1-4302-0784-9_2,Nick Wienholt,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0784-9_2,Chapter
Detecting Software Theft via Whole Program Path Birthmarks,Information Security,,,,10.1007/978-3-540-30144-8_34,Ginger MylesChristian Collberg,2004,https://link.springer.com/chapter/10.1007/978-3-540-30144-8_34,Conference paper
Analyzing Memory Accesses in x86 Executables,Compiler Construction,,,,10.1007/978-3-540-24723-4_2,Gogul BalakrishnanThomas Reps,2004,https://link.springer.com/chapter/10.1007/978-3-540-24723-4_2,Conference paper
Tamper Resistant Software by Integrity-Based Encryption,Parallel and Distributed Computing: Applications and Technologies,,,,10.1007/978-3-540-30501-9_117,Jaewon LeeHeeyoul KimHyunsoo Yoon,2004,https://link.springer.com/chapter/10.1007/978-3-540-30501-9_117,Conference paper
A Script by any Other Name …,AppleScript: A Comprehensive Guide to Scripting and Automation on Mac OS X,,,,10.1007/978-1-4302-5352-5_23,Hanaan Rosenthal,2004,https://link.springer.com/chapter/10.1007/978-1-4302-5352-5_23,Chapter
"Software Watermarking Through Register Allocation: Implementation, Analysis, and Attacks",Information Security and Cryptology - ICISC 2003,,,,10.1007/978-3-540-24691-6_21,Ginger MylesChristian Collberg,2004,https://link.springer.com/chapter/10.1007/978-3-540-24691-6_21,Conference paper
A Survey of Public-Key Cryptography on J2ME-Enabled Mobile Devices,Computer and Information Sciences - ISCIS 2004,,,,10.1007/978-3-540-30182-0_94,Stefan TillichJohann Großschädl,2004,https://link.springer.com/chapter/10.1007/978-3-540-30182-0_94,Conference paper
Protection of Data and Privacy,Intellectual Property Protection in VLSI Designs,,,,10.1007/0-306-48717-9_2,,2004,https://link.springer.com/chapter/10.1007/0-306-48717-9_2,Chapter
"Graph Theoretic Software Watermarks: Implementation, Analysis, and Attacks",Information Hiding,,,,10.1007/978-3-540-30114-1_14,Christian CollbergAndrew HuntworkEdward CarterGregg Townsend,2004,https://link.springer.com/chapter/10.1007/978-3-540-30114-1_14,Conference paper
Integrating the Soot Compiler Infrastructure into an IDE,Compiler Construction,,,,10.1007/978-3-540-24723-4_19,Jennifer LhotákOndřej LhotákLaurie Hendren,2004,https://link.springer.com/chapter/10.1007/978-3-540-24723-4_19,Conference paper
Security and Lock-In,Economics of Information Security,,,,10.1007/1-4020-8090-5_17,Tom LookabaughDouglas C. Sicker,2004,https://link.springer.com/chapter/10.1007/1-4020-8090-5_17,Chapter
Generating Code Dynamically,Expert .NET 1.1 Programming,,,,10.1007/978-1-4302-0726-9_8,Simon Robinson,2004,https://link.springer.com/chapter/10.1007/978-1-4302-0726-9_8,Chapter
"Decompiling Java Bytecode: Problems, Traps and Pitfalls",Compiler Construction,,,,10.1007/3-540-45937-5_10,Jerome MiecznikowskiLaurie Hendren,2002,https://link.springer.com/chapter/10.1007/3-540-45937-5_10,Conference paper
Debugger Internals,Software Exorcism: A Handbook for Debugging and Optimizing Legacy Code,,,,10.1007/978-1-4302-0788-7_4,Bill Blunden,2003,https://link.springer.com/chapter/10.1007/978-1-4302-0788-7_4,Chapter
Reconstructing Control Flow from Predicated Assembly Code,Software and Compilers for Embedded Systems,,,,10.1007/978-3-540-39920-9_7,Björn DeckerDaniel Kästner,2003,https://link.springer.com/chapter/10.1007/978-3-540-39920-9_7,Conference paper
A Symmetric Approach to Compilation and Decompilation,The Essence of Computation,,,,10.1007/3-540-36377-7_14,Mads Sig AgerOlivier DanvyMayer Goldberg,2002,https://link.springer.com/chapter/10.1007/3-540-36377-7_14,Chapter
OpenGR: A Directive-Based Grid Programming Environment,High Performance Computing,,,,10.1007/978-3-540-39707-6_50,Motonori HiranoMitsuhisa SatoYoshio Tanaka,2003,https://link.springer.com/chapter/10.1007/978-3-540-39707-6_50,Conference paper
Generation of the Model Equations and Their Solution,Mechatronics by Bond Graphs,,,,10.1007/978-3-642-55848-1_5,Vjekoslav DamićJohn Montgomery,2003,https://link.springer.com/chapter/10.1007/978-3-642-55848-1_5,Chapter
Trading-Off Type-Inference Memory Complexity against Communication,Information and Communications Security,,,,10.1007/978-3-540-39927-8_6,Konstantin HyppönenDavid NaccacheElena TrichinaAlexei Tchoulkine,2003,https://link.springer.com/chapter/10.1007/978-3-540-39927-8_6,Conference paper
Oblivious Hashing: A Stealthy Software Integrity Verification Primitive,Information Hiding,,,,10.1007/3-540-36415-3_26,Yuqun ChenRamarathnam VenkatesanMatthew CaryRuoming PangSaurabh SinhaMariusz H. Jakubowski,2003,https://link.springer.com/chapter/10.1007/3-540-36415-3_26,Conference paper
Preventative Medicine,Software Exorcism: A Handbook for Debugging and Optimizing Legacy Code,,,,10.1007/978-1-4302-0788-7_1,Bill Blunden,2003,https://link.springer.com/chapter/10.1007/978-1-4302-0788-7_1,Chapter
Run-Time Type Checking for Binary Programs,Compiler Construction,,,,10.1007/3-540-36579-6_7,Michael BurrowsStephen N. FreundJanet L. Wiener,2003,https://link.springer.com/chapter/10.1007/3-540-36579-6_7,Conference paper
A Functional Decomposition of Virus and Worm Programs,Information and Communications Security,,,,10.1007/978-3-540-39927-8_37,J. Krishna Murthy,2003,https://link.springer.com/chapter/10.1007/978-3-540-39927-8_37,Conference paper
"Implementing Multi-stage Languages Using ASTs, Gensym, and Reflection",Generative Programming and Component Engineering,,,,10.1007/978-3-540-39815-8_4,Cristiano CalcagnoWalid TahaLiwen HuangXavier Leroy,2003,https://link.springer.com/chapter/10.1007/978-3-540-39815-8_4,Conference paper
Type Members,Visual Basic .NET Class Design Handbook: Coding Effective Classes,,,,10.1007/978-1-4302-0780-1_3,Damon AllisonAndy OlsenJames Speer,2003,https://link.springer.com/chapter/10.1007/978-1-4302-0780-1_3,Chapter
Deploying Your .NET Application,COBOL and Visual Basic on .NET,,,,10.1007/978-1-4302-0772-6_17,Chris Richardson,2003,https://link.springer.com/chapter/10.1007/978-1-4302-0772-6_17,Chapter
Creating Great Windows Applications,The Ultimate VB .NET and ASP.NET Code Book,,,,10.1007/978-1-4302-0815-0_2,Karl Moore,2003,https://link.springer.com/chapter/10.1007/978-1-4302-0815-0_2,Chapter
Enhanced Classes and Managed Fields,Using and Understanding Java Data Objects,,,,10.1007/978-1-4302-0767-2_5,David Ezzio,2003,https://link.springer.com/chapter/10.1007/978-1-4302-0767-2_5,Chapter
Protecting Code,.NET Security,,,,10.1007/978-1-4302-0846-4_9,Jason BockPete StromquistTom FischerNathan Smith,2002,https://link.springer.com/chapter/10.1007/978-1-4302-0846-4_9,Chapter
Debugging CIL,CIL Programming: Under the Hood™ of .NET,,,,10.1007/978-1-4302-0845-7_5,Jason Bock,2002,https://link.springer.com/chapter/10.1007/978-1-4302-0845-7_5,Chapter
Effective Enhancement of Loop Versioning in Java,Compiler Construction,,,,10.1007/3-540-45937-5_21,Vitaly V. MikheevStanislav A. FedoseevVladimir V. SukharevNikita V. Lipsky,2002,https://link.springer.com/chapter/10.1007/3-540-45937-5_21,Conference paper
Software Reengineering for Mission-Critical Applications — Minimizing Business Risks and Reducing Maintenance Costs,Business Continuity,,,,10.1007/978-3-642-56005-7_12,Joachim Schmuck,2002,https://link.springer.com/chapter/10.1007/978-3-642-56005-7_12,Chapter
Secure Distributed Computing in a Commercial Environment,Financial Cryptography,,,,10.1007/3-540-46088-8_23,Philippe GolleStuart Stubblebine,2002,https://link.springer.com/chapter/10.1007/3-540-46088-8_23,Conference paper
The Globalization Namespace,Internationalization and Localization Using Microsoft .NET,,,,10.1007/978-1-4302-0827-3_4,Nicholas Symmonds,2002,https://link.springer.com/chapter/10.1007/978-1-4302-0827-3_4,Chapter
Reflection,The Interpretation of Object-Oriented Programming Languages,,,,10.1007/978-1-4471-0199-4_8,Iain Craig,2002,https://link.springer.com/chapter/10.1007/978-1-4471-0199-4_8,Chapter
Proof-Directed De-compilation of Low-Level Code,Programming Languages and Systems,,,,10.1007/3-540-45309-1_23,Shin-ya KatsumataAtsushi Ohori,2001,https://link.springer.com/chapter/10.1007/3-540-45309-1_23,Conference paper
Innovative PLC Programming Systems,IEC 61131-3: Programming Industrial Automation Systems,,,,10.1007/978-3-662-07847-1_7,Karl-Heinz JohnMichael Tiegelkamp,2001,https://link.springer.com/chapter/10.1007/978-3-662-07847-1_7,Chapter
Using the Bandera Tool Set to Model-Check Properties of Concurrent Java Software,CONCUR 2001 — Concurrency Theory,,,,10.1007/3-540-44685-0_5,John HatcliffMatthew Dwyer,2001,https://link.springer.com/chapter/10.1007/3-540-44685-0_5,Conference paper
ObjectGlobe: Ubiquitous query processing on the Internet,The VLDB Journal,,,,10.1007/s007780100043,R. BraumandlM. KeidlA. KemperD. KossmannA. KreutzS. SeltzsamK. Stocker,2001,https://link.springer.com/article/10.1007/s007780100043,Article
Security Testing of an Online Banking Service,E-Commerce Security and Privacy,,,,10.1007/978-1-4615-1467-1_1,Andra L. M. dos SantosGiovanni VignaRichard A. Kemmerer,2001,https://link.springer.com/chapter/10.1007/978-1-4615-1467-1_1,Chapter
Jakarta: A Toolset for Reasoning about JavaCard,Smart Card Programming and Security,,,,10.1007/3-540-45418-7_2,G. BartheG. DufayM. HuismanS. Melo de Sousa,2001,https://link.springer.com/chapter/10.1007/3-540-45418-7_2,Conference paper
"Development Tools, Skills and Case Studies",Web Engineering,,,,10.1007/3-540-45144-7_18,,2001,https://link.springer.com/chapter/10.1007/3-540-45144-7_18,Chapter
Editorial,Higher-Order and Symbolic Computation,,,,10.1023/A:1026586714900,Olivier DanvyCarolyn Talcott,2000,https://link.springer.com/article/10.1023/A:1026586714900,Article
Contents of CD-ROM,IEC 61131-3: Programming Industrial Automation Systems,,,,10.1007/978-3-662-07847-1_10,Karl-Heinz JohnMichael Tiegelkamp,2001,https://link.springer.com/chapter/10.1007/978-3-662-07847-1_10,Chapter
Bio-Language for Computing with Membranes,Advances in Artificial Life,,,,10.1007/3-540-44811-X_19,Angel V. BarandaJuan CastellanosFernando ArroyoCarmen Luengo,2001,https://link.springer.com/chapter/10.1007/3-540-44811-X_19,Conference paper
DISSECT: DIStribution for SECurity Tool,Information Security,,,,10.1007/3-540-45439-X_9,Enriquillo ValdezMoti Yung,2001,https://link.springer.com/chapter/10.1007/3-540-45439-X_9,Conference paper
An Integrated Secure Web Architecture For Protected Mobile Code Distribution,Communications and Multimedia Security Issues of the New Century,,,,10.1007/978-0-387-35413-2_3,Mehrdad Jalali-SohiRigobert FokaGaël HachezAlexander Beitlich,2001,https://link.springer.com/chapter/10.1007/978-0-387-35413-2_3,Chapter
Structures and Bio-language to Simulate Transition P Systems on Digital Computers,Multiset Processing,,,,10.1007/3-540-45523-X_1,Fernando ArroyoAngel V. BarandaJuan CastellanosCarmen LuengoLuis F. Mingo,2001,https://link.springer.com/chapter/10.1007/3-540-45523-X_1,Conference paper
Beyond The Common View: Consideration of Interdisciplinary Aspects,Optimising Business Performance with Standard Software Systems,,,,10.1007/978-3-322-89891-3_6,Heinz-Dieter KnöllLukas W. H. KühlRoland W. A. KühlRobert Moreton,2001,https://link.springer.com/chapter/10.1007/978-3-322-89891-3_6,Chapter
The PACAP Prototype: A Tool for Detecting Java Card Illegal Flow,Java on Smart Cards:Programming and Security,,,,10.1007/3-540-45165-X_3,P. BieberJ. CazinV. WielsG. ZanonEl MarouanP. GirardJ.-L. Lanet,2001,https://link.springer.com/chapter/10.1007/3-540-45165-X_3,Conference paper
The legal status of reverse engineering of computer software,Annals of Software Engineering,,,,10.1023/A:1018993212326,Cristina CifuentesAnne Fitzgerald,2000,https://link.springer.com/article/10.1023/A:1018993212326,Article
decompiler,Computer Science and Communications Dictionary,,,,10.1007/1-4020-0613-6_4538,Martin H. Weik,2000,https://link.springer.com/rwe/10.1007/1-4020-0613-6_4538,Reference work entry
Typestate Checking of Machine Code,Programming Languages and Systems,,,,10.1007/3-540-45309-1_22,Zhichen XuThomas RepsBarton P. Miller,2001,https://link.springer.com/chapter/10.1007/3-540-45309-1_22,Conference paper
Slicing Software for Model Construction,Higher-Order and Symbolic Computation,,,,10.1023/A:1026599015809,John HatcliffMatthew B. DwyerHongjun Zheng,2000,https://link.springer.com/article/10.1023/A:1026599015809,Article
Efficient Inference of Static Types for Java Bytecode,Static Analysis,,,,10.1007/978-3-540-45099-3_11,Etienne M. GagnonLaurie J. HendrenGuillaume Marceau,2000,https://link.springer.com/chapter/10.1007/978-3-540-45099-3_11,Conference paper
Protecting Secret Keys in a Compromised Computational System,Information Hiding,,,,10.1007/10719724_31,W. P. R. Mitchell,2000,https://link.springer.com/chapter/10.1007/10719724_31,Conference paper
Towards a Practical Secure Framework for Mobile Code Commerce,Information Security,,,,10.1007/3-540-44456-4_13,Gaël HachezLaurent Den HollanderMehrdad JalaliQuisquater Jean-JacquesChristophe Vasserot,2000,https://link.springer.com/chapter/10.1007/3-540-44456-4_13,Conference paper
OpenJIT Frontend System: An Implementation of the Reflective JIT Compiler Frontend,Reflection and Software Engineering,,,,10.1007/3-540-45046-7_8,Hirotaka OgawaKouya ShimuraSatoshi MatsuokaFuyuhiko MaruyamaYukihiko SohdaYasunori Kimura,2000,https://link.springer.com/chapter/10.1007/3-540-45046-7_8,Conference paper
