citation_key,decision,confidence,reason
gao_grayscale_2010,exclude,0.99,目的が画像の透かし埋め込みと幾何変換補正であり、デコンパイルやコード可読性向上とは無関係のため（EX-A）。
jiang_binaryai_2024-1,exclude,0.95,目的がバイナリとソースコードのマッチングによるソフトウェア構成分析（SCA）であり、デコンパイルや可読性向上が主目的ではないため、EX‑A2（マッチング／検索）が適用されます。
tehranijamsaz_graphbinmatch_2024,exclude,0.97,目的がバイナリとソースコードのマッチング（類似性学習）であり、デコンパイルや可読性向上ではないため、EX-A に該当し除外します。
donisi_machine_2022,exclude,0.96,目的がバイオシグナルを用いたリスク分類であり、デコンパイルやコード高級化とは無関係（EX-A1）
prisco_feasibility_2023,exclude,0.99,本研究は安全/不安全姿勢の分類が目的であり、デコンパイルやコード可読性向上とは無関係です（EX-A）。
boufama_deep-learning_2024,exclude,0.99,目的がデコンパイルやコードの可読性向上ではなく、作業認識とRULAスコア計算という姿勢評価であるため
xu_biomechtronic_2019,exclude,0.99,目的がロボットの設計・制御であり、デコンパイルやコード高級化ではないため（EX-A）。
delpreto_sharing_2019,exclude,0.99,目的が人とロボットの協調リフト制御であり、デコンパイルやコードの可読性向上ではないため（EX-A）
postma_electromagnetic_1998,exclude,0.99,機械学習・ディープラーニングを中核としておらず、デコンパイルやコードの可読性向上に関する研究でもないため (EX‑IN1)。
feng_novel_2023,exclude,0.99,目的がカーパルトンネル症候群検出のための分類であり、デコンパイルや可読性向上が主目的でないため
hosseini_assessing_2024,exclude,0.99,研究目的は姿勢推定と作業リスク評価であり、デコンパイルやコードの可読性向上が主目的ではないため、EX-Aに該当します。
donisi_feasibility_2022,exclude,0.99,目的がバイオメカニカルリスクの分類であり、デコンパイルやコードの可読性向上ではないため（EX-A1）。MLは中核だが目的が範囲外。
majewski_building_2016,exclude,0.96,研究目的はクレーン操作の音声インターフェース構築であり、デコンパイルやコード高級化とは無関係。
atef_simulation-based_2010,exclude,0.99,目的が風力タービン建設計画の支援であり、デコンパイルや可読性向上とは無関係なため
sable_customized_2021,exclude,0.96,目的が顔認識であり、デコンパイルやコードの可読性向上とは無関係なため
park_object-aware_2025,exclude,0.96,本研究はロボット制御とオンラインパラメータ推定が主旨で、機械学習・深層学習は将来の拡張として言及されるにすぎず、中心技術ではないため除外（EX-IN1）。
wang_dga_2020,exclude,0.99,ML/DLが研究の中核でなく、デコンパイルや可読性向上を目的としていないため、IN1を満たさずEX‑IN1で除外
adapa_fatigue_2023,exclude,0.98,目的がバイナリや擬似コードのデコンパイル・可読性向上ではなく、筋電図信号を用いた疲労分類・オンセット推定であり、スクリーニング基準IN2を満たさないため
chubbuck_metal_1930,exclude,0.99,本文は1930年の電気スイッチギアに関する技術説明であり、機械学習・深層学習は使用されていない（EX-IN1）。また、デコンパイルやコードの可読性向上を目的とした研究でもない。
jose_robust_2020,exclude,0.99,目的がバイナリやアセンブリのデコンパイル・可読性向上ではなく、筋電図信号の分類・診断支援であるため、IN2を満たさず除外対象（EX-A）となります。
lutska_monitoring_2024,exclude,0.99,目的がデコンパイルや可読性向上ではなく、ベーカリーのプレドウ生産の品質監視・予測であるため（EX-A）
lee_overflow-detectable_2024,exclude,0.98,本稿は浮動小数点全ホモモルフィック暗号の提案であり、デコンパイルやコード可読性向上が目的ではないため、IN2 を満たさず除外
noauthor_table_2014,exclude,0.99,抽象で機械学習・ディープラーニングが中核である旨が示されず、デコンパイルやコード高級化を目的としていないため。
zhao_gigl_2025,exclude,0.99,本論文は大規模グラフニューラルネットワークの学習・推論基盤を提供することが主目的であり、デコンパイルやコードの可読性向上を目的としていない（EX-A）。
han_neural_2024,exclude,0.99,目的が皮膚変形の物理シミュレーション予測であり、デコンパイルやコード可読性向上とは無関係なため（EX-A）
hu_zipzap_2024,exclude,0.98,目的がデコンパイルや可読性向上ではなく、ブロックチェーン上の詐欺検出のための言語モデル訓練に関する研究であるため
li_control_2025,exclude,0.99,目的がカムジャッキング装置の制御であり、デコンパイルや可読性向上ではないため（EX-A）。
wang_research_2025,exclude,0.95,目的がサプライチェーン金融の信用リスク予測であり、デコンパイルや可読性向上とは無関係（EX-A）。MLは使用されているが、主目的が対象外タスクのため除外。
zheng_deep_2023,exclude,0.99,サーベイ論文であり、デコンパイル・可読性向上が目的ではなく、対象外（EX-C1）
wang_research_2024-1,exclude,0.99,研究目的がアキュパンクチャ技術の認識であり、デコンパイルやコードの可読性向上とは無関係なため
li_construction_2025,exclude,0.99,目的がカーボン排出予測であり、デコンパイルや可読性向上とは無関係なため（EX-A）
sun_investigation_2025,exclude,0.99,目的は労働者の筋骨格障害予測であり、デコンパイルやコード可読性向上とは無関係のため（EX-A）。
qiu_path_2022,exclude,0.98,目的が英語のコロケーション検索・パスプランニングであり、デコンパイルやコードの可読性向上とは無関係なため
liu_recent_2022,exclude,0.99,目的がデコンパイルや可読性向上ではなく、単眼画像からの2D/3D人体姿勢推定の調査・レビューであるため
wei_towards_2021,exclude,0.99,目的がカーパルトンネル症候群の診断であり、デコンパイルや可読性向上とは無関係なため
jiang_binaryai_2024-2,exclude,0.95,目的がバイナリの高級言語復元や可読性向上ではなく、バイナリ→ソースのマッチングによるソフトウェア構成分析（識別）であるため、EX‑A（識別目的）に該当します。
asvadishirehjini_ginn_2022,exclude,0.99,目的がGPU上でのニューラルネットワーク学習の整合性保証であり、デコンパイルや可読性向上とは無関係なため（EX-A）。
li_guided_2025,exclude,0.97,目的がバイナリやアセンブリから高級言語へ復元・高級化するデコンパイルではなく、既存の高水準コードをDSLへ変換することにあり、入力もバイナリ等の低水準表現ではないためIN2・IN3を満たさず、スコープ外（EX‑B1）として除外
lamprou_guarding_2025,exclude,0.95,ML/DLは変換に使用されるが本論文の主たる貢献はガードレール（仕様検証）であり、デコンパイルや高級化が主目的ではない。したがってIN1・IN2を満たさず、EX‑IN1・EX‑Aに該当する。
deshpande_stackbert_2021,exclude,0.95,目的がスタックフレームサイズの推定であり、デコンパイルや可読性向上（高級化）ではないため、IN2 が満たせず除外（EX-A）となります。
zeng_obfusx_2021,exclude,0.97,目的がデコンパイルや可読性向上ではなく、ハードウェア配線の難読化と防御であるため (EX-A)。
shoji_poster_2025,exclude,0.96,目的がデコンパイルやコードの可読性向上ではなく、HVACシステムの状態推定（温度・速度場の再構成）であるため、IN2 を満たさず除外
malhotra_decoding_2022,exclude,0.99,主目的がEEG信号の分類であり、デコンパイルや可読性向上ではないため除外（EX-A1）
buet-golfouse_lifting_2023,exclude,0.99,目的がバイナリやアセンブリから高級言語へ復元・可読性向上するデコンパイルではなく、金融モデルのカーネル近似・マルコフ化であり、EX-A（デコンパイルが主目的でない）に該当するため
devarakonda_design_2024,exclude,0.99,目的が医療用ロボット支援であり、デコンパイルや可読性向上ではないため（EX-A）
chang_lifting_2025,exclude,0.98,目的が物理シミュレーションのためのニューラルフィールド表現であり、デコンパイルや可読性向上ではない。また、入力・出力はバイナリやコードではなく幾何情報と連続フィールドであるため、スコープ外です。
zebaze_bearing_2025,exclude,0.97,目的が風力タービンベアリングの電力損失予測であり、デコンパイルや可読性向上ではないため（EX-A）
bagga_real-time_2024,exclude,0.99,目的が姿勢モニタリングとリスク評価であり、デコンパイルやコード可読性向上ではないため（EX‑A）
zhang_prediction_2025,exclude,0.99,目的が航空管制官の身体性能予測であり、デコンパイルやコードの可読性向上とは無関係なため
xiao_intelligent_2025,exclude,0.99,目的が電力網建設用の機械制御・監視であり、デコンパイルや可読性向上ではないため (EX-A)。
toledo_deeper_2023,exclude,0.98,目的が画像 DNN の正当性検証であり、デコンパイルや可読性向上とは無関係（EX-A）
gao_research_2024,exclude,0.98,研究の主目的がマルウェアコードの分類・検出であり、デコンパイルや可読性向上を目的としていないため
li_support_2025,exclude,0.98,本論文の目的は DNN 検証用近似構築であり、デコンパイルや可読性向上が主目的ではないため除外（EX-A）
collie_program_2024,exclude,0.86,論文は灰箱プログラム合成によるコード復元を提案していますが、抽象的に ML/DL が利用されている旨の記述がなく、手法は合成/モデル検査中心であり機械学習が中核ではないため、EX-IN1 に該当します。
huang_functional_2025,exclude,0.99,研究目的が患者搬送機器の機能分析であり、デコンパイルやコードの可読性向上とは無関係なため
jain_contextual_2023,exclude,0.97,主目的が予測的ミューテーションテストであり、デコンパイルやコード高級化・可読性向上ではないため、EX-A に該当します。
ibrahim_space-time_2025,exclude,0.98,本研究はMLを用いた数値解析（PINOによる粗い時間伝搬モデル）の高速化が目的であり、バイナリやアセンブリから高級言語コードを復元・可読性向上することが主目的ではないため、目的がデコンパイル/高級化に該当せず除外（EX-A）となります。
lyu_non-collocated_2024,exclude,0.98,目的がバイナリやアセンブリのデコンパイル・可読性向上ではなく、身体動作とペイロード推定のための深層学習分類であり、スクリーニング基準のIN2を満たさないため
takahira_insitutale_2025,exclude,0.97,目的がデコンパイルや可読性向上ではなく、物理オブジェクトを用いた拡張データストーリーテリングであるため、EX-A に該当します。
yongfeng_method_2020,exclude,0.99,本文は電力設備の移設に関する研究であり、機械学習／ディープラーニングが中核で使用されていない（EX-IN1）。デコンパイルやコード高級化とも無関係。
hula_understanding_2024,exclude,0.95,目的はブール充足問題に対するGNNの解釈性や性能向上であり、デコンパイルや可読性向上が主目的ではないため（EX-A1）。入力もSATインスタンスで、出力は解の有無や埋め込みであり、コード復元や高級化に関わらない。ML/DLは使用されているが、対象外タスクのため除外。
egan_dog_2024,exclude,0.99,本研究は人間のモーションを四足動物へ変換するVR用モーションマッピング手法であり、目的はデコンパイルやコードの可読性向上ではなくアニメーション生成です。従って目的基準 IN2 を満たさず、EX‑A 系の除外理由に該当します。
yang_dgpl_2025,exclude,0.98,目的が自動運転向けのBird's-Eye Viewセマンティックセグメンテーションであり、デコンパイルやコード可読性向上ではないため（EX-A）。
li_queryable_2025,exclude,0.97,目的が3Dシーン表現とロボットタスク計画であり、デコンパイルやコードの可読性向上ではないためIN2を満たさず除外
zhang_hebridge_2024,exclude,0.99,ML/DLが研究の中核ではなく、完全に暗号方式の設計・最適化に関する内容であるため、IN1を満たさず除外（EX-IN1）となります。
fan_reducing_2022,exclude,0.99,本文の目的はタッチイベントの検出と低遅延化であり、デコンパイルやコードの可読性向上を目指すものではないため
dai_mseva_2022,exclude,0.99,目的がバイナリやアセンブリのデコンパイル／可読性向上ではなく、EMG信号によるリハビリ評価であるため
amirtha_varshini_real-time_2021,exclude,0.99,目的がハンドジェスチャー認識とロボット制御であり、デコンパイルやコード可読性向上ではないため（EX-A）。
guichoux_2d_2024,exclude,0.96,目的が音声からジェスチャーを生成すること（デコンパイルやコード可読性向上ではない）であり、デコンパイル研究の条件（IN2）を満たさないため。
amara_nearest_2022,exclude,0.96,目的が近傍探索・ベクトル検索であり、デコンパイルやコード高級化ではないため（EX-A）。
ying_retouchingffhq_2023,exclude,0.99,目的が顔画像リタッチ検出であり、デコンパイルやコード可読性向上とは無関係なため
zhao_design_2025,exclude,0.99,目的がホバークラフトの設計・制御であり、デコンパイルやコードの可読性向上に関する研究ではないため
liu_exploiting_2025,exclude,0.99,機械学習・ディープラーニングが中核でなく、目的もデコンパイルやコード可読性向上ではなくデータ圧縮・検索効率向上のため、基準IN1・IN2を満たさない
thangamani_lifting_2023,exclude,0.96,ML/DLが中心技術ではなく、デコンパイルやコード高級化を目的とした研究でもないため
mehmood_safe_2021,exclude,0.96,目的がデコンパイルや可読性向上ではなく、CPS の安全性確保（Simplex アーキテクチャ）であり、ML/DLは制御器としての補助要素に過ぎないため、IN2・IN1 を満たさず EX‑A に該当します。
mack_tutorial_2024,exclude,0.97,ML/DLが中核でなく、目的がデコンパイルや可読性向上ではないため
shafiei_position_2022,exclude,0.96,目的がデコンパイルや可読性向上ではなく、マルウェア検知回避のための敵対的サンプル生成に関する位置付け論文であるため。
srinivasan_pluto_2025,exclude,0.95,本稿は可視化テキストとチャートの共同生成支援ツールであり、ML/DL が主要手法として示されておらず、目的もデコンパイルやコード高級化ではないため、IN1・IN2 を満たさず除外（EX-IN1）と判断した。
saber_latibari_iret_2024,exclude,0.99,目的が画像認識向けのビジョントランスフォーマーの効率化であり、デコンパイルや可読性向上ではないため
wicaksono_idiffpose_2025,exclude,0.99,目的がモノキュラー2D→3D姿勢推定であり、デコンパイルや可読性向上とは無関係なため
wang_toothfairy_2024,exclude,0.99,ML/DLが研究の中核でなく、モデルは機械学習を排除しているため（EX-IN1）。
dinella_inferring_2024,exclude,0.96,目的がコードから自然な事前条件を推論することであり、デコンパイルや擬似コードの高級化・可読性向上が主目的ではないため（EX-A）。
vasilenko_safe_2022,exclude,0.96,本稿は確率的計算の関係特性を扱う型システムの提案・検証であり、ML/DL は主要手法ではなく、目的もデコンパイルや可読性向上ではなく形式検証であるため、基準の IN1・IN2 を満たさず除外（EX‑IN1／EX‑A）となります。
watson_financial_2021,exclude,0.96,本論文は画像から表データを抽出することが目的で、バイナリやアセンブリから高級言語ソースコードを復元する「デコンパイル」や「可読性向上」ではないため、目的基準 (IN2) を満たさず除外 (EX-A) となります。
fothi_skel3d_2025,exclude,0.99,目的が新しい視点画像の合成であり、デコンパイルやコード可読性向上ではなく、入力・出力も画像・3Dビューなので除外対象
wei_large-area_2025,exclude,0.99,目的は光学設計と製造予測であり、バイナリやアセンブリから高級言語へ復元するデコンパイルや可読性向上とは無関係です。
ahmad_vector_2022,exclude,0.97,ML/DLが中核でなく、目的はバイナリ生成（コード生成）であり、入出力はIR→機械語で、デコンパイル・高級化を目的としていないため
aguirre_pre-expectation_2021,exclude,0.96,ML/DLが研究の中核ではなく、目的もデコンパイルやコードの可読性向上ではなく、確率的プログラムの感度解析手法の提案であるため、IN1を満たさず除外（EX-IN1）となります。
liu_unite_2023,exclude,0.99,目的がデコンパイルや可読性向上ではなく、マーケティングの処置効果推定であり、対象外 (EX-A) です。
lemercier_storm_2023,exclude,0.96,目的が音声強調／デリバーブであり、デコンパイルやコードの可読性向上ではないため（EX-A）
guo_real-time_2021,exclude,0.99,目的がクレーンの障害物回避・経路計画であり、デコンパイルやコードの可読性向上ではないため、基準EX-Aに該当します。
qiu_ivt_2022,exclude,0.99,目的がビデオからの3D姿勢推定であり、デコンパイルやコードの可読性向上ではないため、IN2を満たさず除外（EX-A）
xu_mechanical_2025,exclude,0.99,ML/DLが研究の中核ではなく、デコンパイルやコード高級化も目的でもないため、IN1を満たさずEX-IN1で除外。
jang_toonify3d_2024,exclude,0.96,本稿の目的はStyleGANを用いた3次元顔スタイライズ生成であり、バイナリからのデコンパイルやコード可読性向上とは無関係です。
liu_precise_2025,exclude,0.96,本文の目的は物理シミュレーションのためのニューラルフィールドでの勾配不連続表現であり、バイナリやアセンブリから高級言語コードを復元・高級化することではないため、目的がデコンパイル/可読性向上に該当しない（EX-A）。
wang_distracted_2021,exclude,0.99,MLは使用しているが、目的は電話使用の検出でありデコンパイルや可読性向上ではない。入力は超音波音声データで、バイナリ・アセンブリ等の範囲外。
wang_design_2025,exclude,0.99,本文・要旨に機械学習・ディープラーニングの使用が記載されておらず、ML/DLが研究の中心でないため（EX-IN1）
hartfill_emg-based_2025,exclude,0.99,ML/DLが研究の中心でなく、目的もデコンパイルや可読性向上ではないため、EX-IN1 に該当します。
xu_phrase-gesture_2022,exclude,0.99,目的がデコンパイルやコードの可読性向上ではなく、スマートフォンのジェスチャー入力支援であり、デコンパイル研究の範囲外です。
mao_research_2025,exclude,0.99,ML/DLが中核でなく、デコンパイル／可読性向上が目的ではないため除外
baumer_finding_2025,exclude,0.95,本稿はSSHハンドシェイクの状態機械を黒箱学習で解析し脆弱性を検出する研究であり、ML/DL が中心手法でもなく、目的もデコンパイルや可読性向上ではなくプロトコルの状態推定・脆弱性検証であるため、スクリーニング基準の IN1・IN2 を満たさない。
chu_research_2024,exclude,0.99,本文はロボットの歩行制御手法の提案であり、機械学習やディープラーニングが中核ではなく、目的もデコンパイルやコード可読性向上ではないため、EX‑IN1 に該当し除外する。
zhang_design_2025,exclude,0.99,論文の目的はトマト収穫ロボットの制御・認識システムの設計であり、デコンパイルやコードの可読性向上とは無関係なので除外 (EX-A) です。
little_polymorphic_2024,exclude,0.96,本稿は動的計画法の代数的形式化と最適化手法を提案しており、機械学習／深層学習を中核要素としていないため、IN1 を満たさず除外（EX-IN1）
jiang_matcha_2022,exclude,0.99,ML/DLが研究の中心でなく、目的もデコンパイルやコードの可読性向上ではなく、TFHE のハードウェアアクセラレータの設計・高速化であるため
bangaru_systematically_2021,exclude,0.98,本稿の目的は不連続関数の微分手法の提案であり、デコンパイルやコード可読性向上とは無関係であるため、目的条件 (IN2) を満たさない（EX‑A）
sato_formal_2019,exclude,0.98,ML/DLが研究の中核ではなく、目的は確率的プログラムの形式検証であり、デコンパイルや可読性向上とは無関係なため（EX-IN1）。
mio_beyond_2022,exclude,0.99,論文は量的等式論理と代数的推論に関するもので、機械学習/深層学習が中心ではなく、デコンパイルや可読性向上が目的でもないため、IN1を満たさずEX-IN1に該当します。
granskog_neural_2021,exclude,0.96,本研究はニューラルシーングラフを用いた画像/シーンのレンダリングが主目的であり、バイナリやアセンブリから高級言語コードを復元するデコンパイルや可読性向上を目的としていないため、EX‑A（目的がデコンパイル・高級化でない）に該当します。
sharma_graspui_2024,exclude,0.99,ML/DLが研究の中核でなく、目的もデコンパイルや可読性向上ではないため、IN1を満たさず除外（EX-IN1）
gevay_power_2021,exclude,0.99,目的がデコンパイルや可読性向上ではなく、データフローエンジンのネスト並列化支援であるため、IN2を満たさず除外（EX-A）
chen_enhancing_2024,exclude,0.97,ML/DLが中核ではなく、目的もデコンパイルやコードの可読性向上ではなく、動画からの姿勢推定によるディスプレイ高さ自動調整の研究であるため、スクリーニング基準 IN1 および IN2 を満たさない。
jiang_latent-space_2023,exclude,0.99,MLは使用しているが、目的はMRI画像再構成でありデコンパイルや可読性向上とは無関係
sun_sonispace_2023,exclude,0.95,ML/DL が中核でなく、目的もデコンパイルや可読性向上ではないため、EX‑IN1 に該当します。
ning_control_2023,exclude,0.99,ML/DLが中核でなく、デコンパイルや可読性向上が目的ではないため（EX-IN1）
baronetto_simulation_2021,exclude,0.98,本文は衣類内接触センサのシミュレーション手法であり、機械学習/ディープラーニングは中核でなく、目的もデコンパイルや可読性向上ではないため、EX-IN1/EX-A に該当し除外
bai_speech_2022,exclude,0.96,目的が音声から顔画像を生成することにあり、デコンパイルやコードの可読性向上とは無関係なため
bustany_specpart_2022,exclude,0.97,目的がハイパーグラフ分割であり、デコンパイルや可読性向上とは無関係なため（EX-A）
aso_portable_2021,exclude,0.99,研究の目的は胸部取り付け魚眼カメラからの3次元人体姿勢推定であり、デコンパイルやコードの可読性向上とは無関係です。
chen_automata-based_2023,exclude,0.95,ML/DL が中核技術として使用されておらず、オートマータベースの手法のみで量子回路の検証・バグ検出を行っているため、IN1 を満たさず EX‑IN1 に該当します。
colaco_constructive_2023,exclude,0.99,本文はScade言語の形式的セマンティクスとOCaml実装インタプリタの提案であり、機械学習／深層学習は使用されていない（IN1未達成）。デコンパイルやコード高級化も目的でなく、該当外です。
alexandru_intrinsically_2025,exclude,0.99,本稿はソートアルゴリズムの形式的検証・正当性証明が主題であり、機械学習・深層学習は使用されていない（IN1不成立）。デコンパイルや可読性向上も目的に含まれないため除外。
aranovich_beyond_2022,exclude,0.98,目的がサイバーセキュリティ情報の統合・検索であり、デコンパイルや可読性向上ではないため（EX-A）。
futami_method_2022,exclude,0.99,ML/DLが研究の中核ではなく、デコンパイルや可読性向上を目的としていないため（EX-IN1）。
heidari_allocating_2021,exclude,0.99,本文と要旨に機械学習／深層学習が主要手法として記載されておらず、ML/DLが中核でないため（EX‑IN1）。
yoon_formal_2022,exclude,0.99,本論文はMonadicインタプリタの形式的検証を扱っており、機械学習・深層学習は使用されていない（IN1不成立）。目的もデコンパイルや可読性向上ではなく、Coqによる証明支援であり、デコンパイル研究の対象外です。
aguirre_higher-order_2021,exclude,0.99,本文は確率的 adversarial 計算のプログラムロジックと意味論を扱っており、機械学習/深層学習は中心技術ではなく、デコンパイルやコードの可読性向上が目的でもないため、IN1・IN2 を満たさず除外（EX-IN1）となります。
arranz_olmos_preservation_2025,exclude,0.99,本文はコンパイラの形式的検証と側信道耐性の保存に関する研究で、機械学習／ディープラーニングは使用していない（ML/DLが中核でない＝EX-IN1）。目的もデコンパイルや可読性向上ではなく、セキュリティ属性の保存であるため除外対象。
carvalho_semantic_2023,exclude,0.96,ML/DLが研究の中心になっておらず、デコンパイルや可読性向上を目的とした研究ではないため（EX-IN1）
lu_grisette_2023,exclude,0.96,ML/DLが中核でなく、目的もデコンパイルや可読性向上ではなくシンボリックコンパイル／制約生成であるため、IN1・IN2の条件を満たさずEX‑IN1で除外
jeffrey_leaky_2022,exclude,0.99,ML/DL が研究の中核で使用されておらず、デコンパイルやコード高級化を目的としていないため、EX-IN1 に該当します。
ullrich__2022,exclude,0.99,ML/DLが研究の中心でなく、デコンパイルや高級化が目的ではないため、EX-IN1に該当します。
gu_3d_2024,exclude,0.99,目的が3Dヒューマンポーズ推定であり、デコンパイルやコード可読性向上とは無関係なため（EX-A）。
spies_quiver_2024,exclude,0.96,ML/DLが研究の中核ではなく、目的もデコンパイルや可読性向上ではなく分離論理仕様の推論・検証であるため、IN1を満たさず除外（EX-IN1）です。
trevithick_real-time_2023,exclude,0.98,研究目的が単一画像から3D表現を生成し新視点合成を行うことであり、デコンパイルや可読性向上が主目的ではないため
jeong_massive_2022,exclude,0.96,目的がマルウェアの分類であり、デコンパイルや可読性向上が主目的ではないため除外（EX‑A1）
ramamoorthy_linux_2024,exclude,0.96,目的がマルウェアの分類であり、デコンパイルや可読性向上が主目的ではないため、EX-A1（分類タスク）に該当して除外
donisi_work-related_2021,exclude,0.99,目的がバイオメカニカルリスクの分類であり、デコンパイルや可読性向上ではないため、EX-Aに該当します。
prisco_capability_2024,exclude,0.99,目的が姿勢の安全性分類であり、デコンパイルやコードの可読性向上とは無関係なため（EX-A1）。
falconer_condition_2022,exclude,0.99,目的は繊維ロープの状態分類であり、デコンパイルやコードの高級化とは無関係。入力もバイナリやアセンブリではなく測定データで、出力も二値ラベル。MLは使用されるが、目的がEX-A1（分類タスク）に該当するため除外。
stahl_toward_2025,exclude,0.99,目的が流体力学におけるフロー分離検出であり、デコンパイルやコードの可読性向上とは無関係なため（EX-A）。
haghighi_effective_2020,exclude,0.99,目的が画像の透かし埋め込み・認証であり、デコンパイルやコード可読性向上ではないため、基準 EX-A に該当します。
islam_neural_2018,exclude,0.99,目的が画像の透かし埋め込み・抽出であり、デコンパイルやコードの可読性向上ではないため（EX-A）。
horvath_pragmatic_2023,exclude,0.96,ML/DL が研究の中核でなく、目的は SysML モデルの検証・妥当性確認であり、デコンパイルやコード高級化とは無関係のため
jang_transformer-based_2025,exclude,0.99,ML/DLは中心技術だが、目的は建設現場の作業認識でありデコンパイルやコード高級化ではない（分類タスク＝EX‑A1）。入力は動画、出力は活動ラベルであり、範囲外。
rhim_binary_2024,exclude,0.99,ML/DLが研究の中心ではなく、デコンパイルや可読性向上を目的としていないため（IN1・IN2不成立）
zhao_research_2024-1,exclude,0.99,ML/DLが研究の中心でなく、デコンパイルや可読性向上を目的としていないため（EX-IN1）
zhou_modeling_2024,exclude,0.99,目的が船舶ブロック組立の制御・姿勢調整であり、デコンパイルや可読性向上ではない（EX-A）
he_formalizing_2025,exclude,0.96,論文は G‑code の抽象化と検証手法を提案しているが、機械学習／ディープラーニングを中核技術として用いていない（ML/DL が主要要素でない）ため、IN1 を満たさず除外（EX‑IN1）となる。
agrawal_leveraging_2025,exclude,0.98,ML/DLが研究の中核ではなく、目的もデコンパイルやコードの可読性向上ではなくモバイルクレーンの空間制約チェックであるため、IN1・IN2を満たさず除外（EX-IN1）
liew_interpretable_2020,exclude,0.99,目的が低背痛の分類であり、デコンパイルや可読性向上ではないため（EX-A）。
qin_directed_2025,exclude,0.96,目的が脆弱性検出とファジングの効率化であり、デコンパイルやコードの可読性向上が主目的ではないため（EX-A3）。
liu_headland_2024,exclude,0.99,目的が農業機械用の画像領域検出・距離測定であり、デコンパイルや可読性向上とは無関係なため
bu_overview_2021,exclude,0.99,本稿は航空エンジンファン騒音の測定手法のレビューであり、ML/DLは副次的に言及されるだけで中核技術ではなく、目的もデコンパイルやコードの可読性向上ではないため、IN1・IN2を満たさず除外対象（EX-IN1・EX-A）となります。
schwarz_co-evolutionary_2022,exclude,0.98,目的がタンパク質構造予測・柔軟性解析であり、デコンパイルやコード可読性向上ではないため
khan_plane_2023,exclude,0.99,目的が画像セグメンテーションであり、デコンパイルやコードの可読性向上ではないため（EX-A）
castellanos_fault_2020,exclude,0.99,MLは中心だが目的はポンプの故障検出・分類であり、デコンパイルや可読性向上ではない（EX-A1）
yin_artificial_2024,exclude,0.99,目的はサルコペニアの診断・分類であり、デコンパイルや可読性向上ではない（EX-A1）。
guan_study_2025,exclude,0.99,目的が医療データの因子分析・予測であり、デコンパイルや可読性向上とは無関係なため (EX-A)。MLは使用されているが、対象タスクがデコンパイルではない。
