citation_key,decision,confidence,reason
wang_cobordism_2021,exclude,0.99,本稿は量子場理論のCobordism分類を扱う理論物理研究であり、機械学習／ディープラーニングを用いた手法やバイナリ/アセンブリからのソースコード復元・高級化は目的にも手段にも含まれないため、IN1・IN2・IN3をすべて満たさず除外基準に該当します。
wang_ultra_2020,exclude,0.98,本稿は物理学の理論提案であり、機械学習やデコンパイルに関する記述がなく、スコープ外の研究です。
wang_gauge_2021,exclude,0.99,本論文は機械学習やデコンパイルを中心とした研究ではなく、IN1・IN2を満たさないため除外（EX-A）
latune_quantum_2025,exclude,0.99,論文は量子熱力学の理論と応用を扱っており、機械学習/深層学習の利用やバイナリから高級言語への復元・高級化といったデコンパイル目的が全く記述されていないため、IN1・IN2・IN3 を満たさず、EX-A（目的がデコンパイル以外）に該当します。
wang_lift_2025,exclude,0.97,EX-B1: 本研究はLLMでIRを最適化しシンボリック実行を高速化することが目的で、出力は高級言語ソースや擬似コードではなく最適化された低レベルIRであり、デコンパイル・ソース復元が主目的ではないため除外
tehranijamsaz_graphbinmatch_2023,exclude,0.98,本論文の主目的はバイナリとソースコード間の類似度学習によるマッチングであり、デコンパイルや高級言語ソースの復元が目的ではない（EX‑A2）
wong_faster_2018,exclude,0.99,本文はバイトコード変換による変分実行の高速化を対象としており、機械学習やディコンパイルは中心課題ではないため、IN1を満たさず除外と判定
lu_chameleon_2023,exclude,0.98,本稿はLLMを用いたマルチモーダル推論システムの提案であり、バイナリやアセンブリから高級言語ソースを復元することが主目的ではなく、入力・出力もコード生成ではなく回答生成なので、EX‑A（デコンパイルが目的でない）に該当します。
zhang_towards_2025,exclude,0.92,目的がソースコードの復元や高級化ではなく、LLM生成コードの正当性検証（検証タスク）であり、ML/DLは補助的であり、出力は高レベル仕様でコード復元に該当しない (EX-A3)。
mccully_bi-directional_2024,exclude,0.95,目的が脆弱性検出であり、デコンパイルは手段に過ぎないため（EX-A3）
joshi_neuro-lift_2025,exclude,0.96,目的が自律ドローン航行のための自然言語指示・ニューロモーフィック視覚であり、バイナリやアセンブリから高級言語ソースを復元・擬似コードを高級化することが主目的ではない（EX-B4）。
li_quantum-classical_2025,exclude,0.97,目的が量子最適化を用いたニューラルネットワークの訓練であり、バイナリ/アセンブリから高級言語ソースを復元することではない（EX-A）。
li_binary_2023,exclude,0.99,本論文はノイジーなメモリスタを用いたハードウェア向け深層学習アルゴリズムの提案であり、バイナリやアセンブリから高級言語コードを復元することを目的としていない。デコンパイル研究のスコープ外（EX‑A）
gui_cross-language_2022,exclude,0.96,目的がバイナリとソースコードのマッチング（検索・類似度判定）であり、デコンパイルによる高級コード復元が主目的ではないためEX-A2に該当する。
jiang_binaryai_2024,exclude,0.96,目的がバイナリとソースコードのマッチングによるソフトウェア構成分析であり、復元や高級化ではなく検索・類似度評価（EX-A2）に該当するため
zhan_verified_2024,exclude,0.92,本文はシンボリック実行・SMTベースの手法で低レベル実装から数式を合成しており、機械学習/ディープラーニングを中心手法として使用していないため、IN1を満たさず除外となります。
graf_selective_2019,exclude,0.95,本文はML/DLを使用せず、バイナリやアセンブリから高級言語への復元を目的としたデコンパイル研究ではなく、関数型言語の最適化手法（選択的ラムダリフティング）を提案しているため、IN1・IN2・IN3を満たさず、EX-A（目的がデコンパイルではない）に該当します。
prenner_runbugrun_2023,exclude,0.96,本論文は自動プログラム修復（APR）用データセットの提供と修復手法の評価が主目的であり、バイナリから高級言語を復元するデコンパイル研究ではない（EX-A3）。ML/DL は修復モデルに利用されるが、デコンパイルやコード高級化が目的ではないため除外。
kulshrestha_vlad-grasp_2025,exclude,0.99,目的がロボットのグリップ検出であり、バイナリやアセンブリから高級言語コードを復元することとは無関係（EX-A1）
cheng_lps-gnn_2025,exclude,0.99,本論文は大規模グラフ上の表現学習を目的としたGNNフレームワークの提案であり、バイナリやアセンブリから高級言語コードを復元するデコンパイルが主目的ではない（EX-A）。
li_striderspd_2026,exclude,0.96,本研究の主目的はバイナリのセキュリティパッチ検出という分類タスクであり、ソースコード復元や擬似コードの高級化を行わないため、除外基準 EX-A3 に該当します。
zhang_comprehension_2025,exclude,0.99,EX-A4: 論文はLLMのシンボリック計算・推論能力の分析・説明が主目的で、デコンパイルやバイナリからの高級コード復元は対象外
su_source_2024,exclude,0.96,目的がバイナリ要約と関数名復元であり、ソースコードや高級擬似コードの復元・高級化が主目的ではない（EX-A4: summarization／EX-A1: identification）ため除外する。
armengol-estape_learning_2021,exclude,0.96,目的はCコードからx86アセンブリへのコンパイルであり、出力は低レベルのアセンブリでソースコードや高級擬似コードの復元ではない（EX‑B1）
qiu_tenspiler_2024,exclude,0.96,本論文はソースコードからテンソルIRへの変換を目的とし、バイナリから高級言語を復元するデコンパイルではなく、ML/DLが中心技術でもないため、IR‑onlyの変換（EX‑B1）に該当しスコープ外です。
kang_3d_2023,exclude,0.98,本論文は2D姿勢から3D姿勢への推定（pose lifting）を目的としており、バイナリやアセンブリからソースコードを復元するデコンパイル研究ではないため、目的がEX-A（デコンパイルが副次的または不在）に該当します。
angermann_random_2019,exclude,0.98,本論文は3次元画像分割のためのニューラルネットワーク手法を提案しており、デコンパイルやバイナリから高級言語コードの復元を目的としていないため、EX-A（目的が別タスク）に該当します。
gao_pr2_2025,exclude,0.95,本研究はCからRustへのソース変換を目的としており、バイナリやアセンブリから高級言語を復元するデコンパイル研究のスコープ（EX‑B4）に該当しない。
wang_semguard_2025,exclude,0.96,本論文はLLMによるコード生成をリアルタイムで修正する手法を提案しており、入力は自然言語や生成中のコード、出力も修正されたコードである。バイナリやアセンブリから高級言語ソースを復元するデコンパイルが主目的ではなく、目的がコード生成支援（デコンパイル以外）のため、IN2を満たさずEX-A（デコンパイルが副次的タスク）に該当する。
haghighi_trlf_2018,exclude,1.0,本研究は画像の透かし埋め込みと改ざん検出・復元を対象としており、バイナリやアセンブリから高級言語ソースコードを復元するデコンパイル目的ではないため、スクリーニング基準のIN2・IN3を満たさない。
shirani_non-interactive_2022,exclude,0.98,本論文は情報理論の非対話型ソースシミュレーションに関する研究で、機械学習・ディープラーニングやバイナリ/アセンブリからの高級コード復元を目的としていないため、スクリーニング基準のIN1–IN3を満たさず除外対象（EX-A系）に該当します。
liu_no_2023,exclude,0.96,目的がコード生成の品質評価であり、バイナリから高級言語へ復元するデコンパイルとは無関係（EX-A4）
huang_themis_2025,exclude,0.92,本論文はオンデバイスDLモデルの知的財産保護を目的としており、デコンパイルや高級言語コードの復元が主目的ではなく、出力もコードではなくモデルの可書き換え版であるため、除外基準 EX-B3 に該当する。
armengol-estape_forklift_2024,exclude,0.92,目的はアセンブリから LLVM IR への変換であり、ソースコードや高級擬似コードの復元・高級化ではなく、低レベルIRへのリフティングに止まっている（EX-B1）。
zhou_programming_2024,exclude,0.96,本論文はLLMの事前学習データを改善する手法を提案しており、バイナリやアセンブリから高級言語ソースを復元するデコンパイルが目的ではない。したがってIN2を満たさず、EX‑A（目的がデコンパイル以外）に該当する。
bressan_theory_2024,exclude,0.99,本論文はディープニューラルネットワークを決定木で近似する手法の理論的解析であり、バイナリやアセンブリから高級言語ソースを復元することを目的としていないため、デコンパイル研究のスコープ外です。
wang_repomaster_2025,exclude,0.96,本研究はGitHubリポジトリの探索とコードエージェントによるタスク解決が主目的であり、バイナリやアセンブリから高級言語ソースを復元するデコンパイル研究ではない（EX-A1: 主目的がコード探索・タスク実行）。
aguirre_pre-expectation_2019,exclude,0.99,本論文は確率的プログラムの感度解析手法を提案しており、ML/DL を用いたデコンパイルや高級コード復元が目的ではないため、除外基準 EX-A に該当する
yang_energy-efficient_2019,exclude,0.99,EX-A: 目的がバイナリデコンパイルや高級コード復元ではなく、エッジ推論のエネルギー最適化・ビームフォーミングに関する研究であるため
hu_optimizing_2022,exclude,0.96,目的が分類モデルの最適化であり、デコンパイルや高級コード復元が主目的ではない（EX-A1）。また、ML/DL が中心手法でもなく、SAT/MaxSAT の最適化手法を用いているため IN1 を満たさない。
stojnic_capacity_2024,exclude,0.99,本論文はML/DLを用いたデコンパイルやソースコード復元を目的としておらず、バイナリ/アセンブリから高級言語への変換に関する記述がないため、除外基準 EX-A に該当する
tepper_procrustean_2020,exclude,0.99,本論文は類似検索向けハッシュ手法の提案であり、バイナリやアセンブリから高級言語コードを復元することが目的ではない（IN2を満たさず）。ML/DL が使用されてもデコンパイルが主要タスクでないため、除外（EX‑A）となる。
zhang_parameterized_2024,exclude,0.97,本論文は動的論理の理論構築と検証フレームワークの提案であり、ML/DL を用いたデコンパイルや高級コード復元を目的としていない（IN1・IN2 未満）。したがってスコープ外のため除外（EX-A）。
delabeye_unsupervised_2023,exclude,0.96,目的がバイナリやアセンブリから高級言語コードを復元するデコンパイルではなく、センサーデータからアクティベーション列を抽出する信号処理タスクであるため (EX-A)。
heunen_quantum_2025,exclude,0.98,本文は量子プログラミング言語とコンパイラの設計を扱っており、機械学習/ディープラーニングは使用されていない。目的もバイナリやアセンブリから高級言語ソースを復元するデコンパイルではなく、抽象的な量子言語の提案であるため、IN1・IN2を満たさず除外対象となる。
mayoral-vilches_cybersecurity_2026,exclude,0.96,本論文はバイナリやアセンブリから高級言語コードを復元することを目的としておらず、攻撃・防御のゲーム理論的ガイダンス層を用いたペネトレーションテスト支援が主目的であるため、除外基準 EX-A に該当する。
gross_sift_2025,exclude,0.97,本研究はLLMを用いた情報検索・ランキングで脆弱性の優先順位付けを行うことが主目的であり、バイナリから高級言語ソースや擬似コードを復元するデコンパイル研究ではない（EX-A3）。
paul_masked_2023,exclude,0.98,本稿はフェデレーテッド継続学習とマスクオートエンコーダの表現学習が主目的で、バイナリやアセンブリから高級言語ソースコードを復元するデコンパイルとは無関係。ML/DL は使用されるが目的がEX‑A（デコンパイルが手段ではなく全く別タスク）に該当するため除外。
alrabaee_bindeep_2021,exclude,0.96,目的がバイナリ関数とソース関数のマッチング・検索であり、デコンパイルや高級コード復元が主目的ではない（EX‑A2）。
gao_grayscale_2010,exclude,0.98,目的が画像のウォーターマーキングであり、バイナリから高級言語コードを復元するデコンパイル研究ではないため（IN2未達）
jiang_binaryai_2024-1,exclude,0.96,本研究はバイナリとソースコードのマッチングによるソフトウェア構成分析（SCA）を主目的としており、バイナリから高級言語ソースや擬似コードを復元することが目的ではないため、除外（EX-A3）となります。
tehranijamsaz_graphbinmatch_2024,exclude,0.96,目的がバイナリとソースコードのマッチング（類似度学習）であり、デコンパイルや高級コード復元が主目的ではない（EX-A2）
donisi_machine_2022,exclude,0.99,目的がバイオ信号によるリスク分類であり、バイナリやアセンブリから高級言語コードを復元するデコンパイル研究ではない（EX-A1）。
prisco_feasibility_2023,exclude,0.99,EX-A1: 目的が姿勢の安全性分類という機械学習ベースの分類タスクであり、デコンパイルや高級コード復元は対象外
boufama_deep-learning_2024,exclude,0.98,目的は作業認識と姿勢評価であり、デコンパイルや高級コード復元とは無関係（EX-A1）。MLは使用されているが、対象がバイナリ/アセンブリではなく動画データで、入出力もコード変換ではないため除外。
xu_biomechtronic_2019,exclude,0.98,目的がロボットの設計・制御であり、バイナリからのコード復元やデコンパイルに関する研究ではないため（EX-A）
delpreto_sharing_2019,exclude,0.99,本論文は筋電活動の分類によるロボット制御が主目的であり、バイナリやアセンブリから高級言語コードを復元するデコンパイル研究ではない（EX-A1: classification が中心）
postma_electromagnetic_1998,exclude,0.99,本論文はロボットグリッパのハードウェア設計と磁気解析が主目的であり、機械学習やデコンパイル・高級コード復元に関する記述が全くないため、IN1‑IN3 を満たさず、EX‑A（デコンパイルが目的でない）に該当します。
feng_novel_2023,exclude,0.98,目的がCTS検出の二値分類であり、MLは診断用の分類器として使われている。デコンパイルや高級コード復元とは無関係で、入力もバイナリやアセンブリではなく biomechanical 時系列データ。したがって EX-A1 (classification) に該当し除外。
hosseini_assessing_2024,exclude,0.99,本稿は姿勢推定による作業リスク評価が目的であり、バイナリやアセンブリからのコード復元とは無関係。入力も映像/姿勢データで、MLはコード変換ではなく姿勢推定に使用されているため、IN2 を満たさない。
donisi_feasibility_2022,exclude,0.99,目的がリスク分類であり、デコンパイルや高級コード復元が主目的でない（EX-A1: classification）。入力は生体信号、出力はリスクラベルで、IN1‑IN3 を満たさない。
majewski_building_2016,exclude,0.98,本論文は音声インターフェースと制御システムの研究であり、バイナリやアセンブリから高級言語コードを復元することが目的ではなく、デコンパイルは対象外（EX-A）
atef_simulation-based_2010,exclude,0.99,本研究は風力タービン建設のシミュレーションと風速予測に関するもので、バイナリやアセンブリから高級言語コードを復元するデコンパイルやMLを用いたコード生成を目的としていない。
sable_customized_2021,exclude,0.96,"本文は顔認識と画像特徴抽出に関する研究であり、バイナリやアセンブリから高級言語コードを復元するデコンパイル目的やMLを用いたコード生成は含まれない（IN2, IN3 未達成）。"
park_object-aware_2025,exclude,0.97,本論文はロボットのインピーダンス制御とオンラインパラメータ推定に関する研究であり、デコンパイルや高級コード復元を目的としていない。入力・出力はバイナリやアセンブリでもなく、ML/DL は将来の拡張として言及されるだけで主軸ではないため、除外基準 EX‑A に該当する。
wang_dga_2020,exclude,0.99,目的が変圧器の故障診断であり、コード復元やデコンパイルとは無関係。機械学習/ディープラーニングも使用していないため、EX‑A1（分類・識別が主目的）に該当する。
adapa_fatigue_2023,exclude,0.99,目的は筋電信号の疲労分類・オンセット推定であり、デコンパイルや高級コード復元とは無関係。MLは分類に用いられるが、EX-A1(分類タスク)に該当するため除外。
chubbuck_metal_1930,exclude,1.0,本文は電気スイッチギアの技術紹介であり、機械学習やデコンパイルに関する記述が全くないため、IN1・IN2・IN3 を満たさず除外対象 (EX-A 系列) です。
jose_robust_2020,exclude,0.96,目的は筋電図信号の分類による診断支援であり、デコンパイルやコード復元とは無関係な分類タスク（EX-A1）です。
lutska_monitoring_2024,exclude,0.99,本論文はベーカリーのプレドウ製造品質予測のための機械学習モデル構築を扱っており、バイナリ解析やデコンパイル・高級コード復元とは無関係であるため、除外基準（EX-A系）に該当します。
lee_overflow-detectable_2024,exclude,0.99,本文は浮動小数点完全同型暗号の提案であり、機械学習やデコンパイル・高級言語復元は目的でも手段でもなく、IN2（デコンパイルが主目的）を満たさないため除外。
noauthor_table_2014,exclude,0.96,本文に機械学習／深層学習が中心手法として記載されず、デコンパイルや高級コード復元が目的でもないため、除外（EX-A1／EX-C1）
zhao_gigl_2025,exclude,0.98,目的がバイナリやアセンブリから高級言語コードを復元するデコンパイルではなく、グラフニューラルネットワークを用いたレコメンデーション等のビジネスタスクであり、入力もバイナリ/アセンブリではなく大規模グラフデータなので除外（EX-A2）。
han_neural_2024,exclude,0.98,本論文はバイナリやアセンブリから高級言語ソースを復元することを目的としておらず、MLは皮膚変形のモデリングに使われているだけで、デコンパイルやコード生成は対象外です。したがってIN2・IN3を満たさず、目的が別タスク（EX-A）に該当します。
hu_zipzap_2024,exclude,0.99,目的がブロックチェーン取引の不正検出という分類タスクであり、デコンパイルや高級コード復元が主目的ではない（EX-A1/EX-A2に該当）。
li_control_2025,exclude,0.99,本稿はBPニューラルネットを用いた機械制御手法の提案であり、バイナリやアセンブリから高級言語コードを復元することを目的としていない（EX-A: 目的が別タスク）
wang_research_2025,exclude,0.99,本稿はサプライチェーン金融の信用リスク予測モデル構築を目的としており、バイナリやアセンブリから高級言語コードを復元するデコンパイル研究ではない（MLはリスク予測に使用）。したがって除外基準 EX-A1（分類・予測が主目的）に該当する。
zheng_deep_2023,exclude,0.99,サーベイ論文であり、機械学習を用いた新規デコンパイル手法の提案や評価がなく、対象外（EX-C1）
wang_research_2024-1,exclude,0.99,論文は深層学習で針灸技術を分類することが主目的であり、バイナリやアセンブリからのソース復元・擬似コード高級化とは無関係（EX-A1）
li_construction_2025,exclude,0.99,目的が炭素排出予測であり、バイナリから高級言語コードを復元するデコンパイル研究ではない（EX-A）
sun_investigation_2025,exclude,0.99,目的が作業者の筋骨格障害予測であり、デコンパイルやバイナリからの高級コード復元ではない（EX-A1: 分類・予測タスク）
qiu_path_2022,exclude,0.99,本稿は英語コロケーション検索のためのパスプランニングアルゴリズムであり、バイナリやアセンブリから高級言語コードを復元することを目的としていない（デコンパイル目的外）。MLは使用されているが、目的がデコンパイルではないため除外基準 EX-A に該当する。
liu_recent_2022,exclude,0.99,サーベイ論文であり、新規なMLベースのデコンパイル手法や実装は提示していない（EX-C1）
wei_towards_2021,exclude,0.99,EX-A1: 本研究は医療データの分類・診断が主目的であり、バイナリやアセンブリからソースコードを復元するデコンパイル研究ではない。
jiang_binaryai_2024-2,exclude,0.96,目的はバイナリとソースコードのマッチングによるソフトウェア構成分析（SCA）であり、ソースコードの復元や擬似コードの高級化が主目的ではない（EX-A）。
asvadishirehjini_ginn_2022,exclude,0.97,目的がニューラルネットの訓練における完全性保証であり、デコンパイルや高級コード復元とは無関係
li_guided_2025,exclude,0.85,入力がバイナリ・アセンブリではなく既存の高級言語コードで、目的がDSLへのコードリフトであるため、デコンパイル研究の範囲外（EX-B4）です。
lamprou_guarding_2025,exclude,0.86,論文はLLMによるソフトウェア変換の安全性ガードレール構築が主目的で、デコンパイルや高級コード復元は副次的なタスクに過ぎず、復元が主要目標ではない（EX-A3: verification）
deshpande_stackbert_2021,exclude,0.96,本研究はスタックフレームサイズ予測というバイナリ解析タスクが主目的であり、ソースコードや高級擬似コードの復元・高級化を行わないため、IN2を満たさずEX-A（デコンパイルは手段であり目的ではない）に該当する。
zeng_obfusx_2021,exclude,0.96,本研究はハードウェア配線の難読化とMLによる説明可能性分析が主目的であり、バイナリやアセンブリから高級言語ソースを復元するデコンパイル研究ではない (EX-B4)。
shoji_poster_2025,exclude,0.98,目的がHVACシミュレーションの状態推定であり、コードのデコンパイルやソース復元とは無関係（EX-A）
malhotra_decoding_2022,exclude,0.99,目的がEEG信号による身体ジェスチャ分類であり、デコンパイルや高級コード復元とは無関係なため除外（EX-A）。
buet-golfouse_lifting_2023,exclude,0.99,本論文は金融モデルのカーネル関数を機械学習で近似しマルコフ化することが主目的であり、バイナリやアセンブリから高級言語コードを復元するデコンパイルとは無関係。出力もコードや擬似コードではなく数式的なカーネルであり、IN2・IN3を満たさないため除外対象（EX-B3）。
devarakonda_design_2024,exclude,0.98,IN2を満たさず、デコンパイルや高級コード復元が目的でないため（EX-A）
chang_lifting_2025,exclude,0.99,目的が薄壁変形体の切断を扱う物理シミュレーション用ニューラルフィールドの構築であり、バイナリやアセンブリから高級言語ソースを復元するデコンパイル研究ではない（EX-B4）。
zebaze_bearing_2025,exclude,0.98,ML/DLは使用しているが、目的は風力タービンのベアリング損失予測であり、バイナリやアセンブリから高級言語コードを復元するデコンパイル研究ではない。
bagga_real-time_2024,exclude,1.0,EX-A1: 本研究は姿勢検出・リスク評価が主目的で、バイナリからのコード復元やデコンパイルとは無関係
zhang_prediction_2025,exclude,0.99,本論文は航空警官の身体性能予測を目的としており、デコンパイルや高級コード復元は対象外。目的がデコンパイルではなく予測モデル構築（EX-A）に該当するため除外。
xiao_intelligent_2025,exclude,0.98,本稿は電力網建設用機械の制御・監視に関する研究であり、バイナリやアセンブリから高級言語コードを復元することを目的としていない。機械学習はAI制御に使用されているが、デコンパイルやコード生成は対象外であるため除外。
toledo_deeper_2023,exclude,0.96,目的が画像 DNN の正しさ特性（検証・仕様生成）であり、バイナリやアセンブリから高級言語コードを復元することではない（EX-A3: verification 系タスク）。入力・出力もコードではなく画像と属性で、スクリーニング基準を満たさない。
gao_research_2024,exclude,0.96,目的がマルウェアコードの分類であり、デコンパイルや高級コード復元は主目的ではない（EX-A1）
li_support_2025,exclude,0.98,本論文はDNN検証のための近似構築手法を提案しており、バイナリやアセンブリから高級言語コードを復元するデコンパイルが主目的ではないため、除外基準EX‑Aに該当する。
collie_program_2024,uncertain,0.6,Abstractに機械学習/深層学習の使用が明示されておらず、IN1（ML/DLが中核）の有無が判定できないため
huang_functional_2025,exclude,0.99,本研究は医療機器の機能評価と意思決定支援が主目的であり、バイナリから高級言語コードを復元するデコンパイル研究ではないため除外（EX-A）
jain_contextual_2023,exclude,0.96,目的がテストの検出結果予測であり、デコンパイルやソースコード復元ではなく分類タスク（EX‑A1）に該当するため
ibrahim_space-time_2025,exclude,0.96,本稿はバイナリやアセンブリから高級言語ソースを復元するデコンパイルを目的としておらず、PDE解法のための物理情報付きニューラルオペレータを用いた並列アルゴリズムの提案であるため、IN2を満たさない。
lyu_non-collocated_2024,exclude,0.96,デコンパイルやコード復元が主目的ではなく、人体動作検出とペイロード推定の分類タスクであるため（EX-A）。
takahira_insitutale_2025,exclude,0.95,本稿は物理オブジェクトを用いたデータストーリーテリングシステムの提案であり、MLはVision‑LLMによるイベント検出に使われているが、バイナリ/アセンブリから高級言語ソースや擬似コードを復元・高級化することが主目的ではない（IN2未達成）。したがってデコンパイル研究のスコープ外で除外する。
yongfeng_method_2020,exclude,0.99,本論文は電力設備の搬送手法と実験結果を扱うもので、機械学習/ディープラーニングやバイナリからのコード復元・高級化といった目的が全く含まれないため、除外対象（EX-A・EX-B）に該当します。
hula_understanding_2024,exclude,0.98,本研究の主目的はSAT問題に対するGNNの解釈・説明であり、バイナリやアセンブリからのソースコード復元・デコンパイルとは無関係（EX-A4）
egan_dog_2024,exclude,0.99,目的がヒューマンモーションからクアドロペッドモーションへのマッピングであり、バイナリやアセンブリから高級言語コードを復元するデコンパイル研究ではない（EX-A）
yang_dgpl_2025,exclude,0.99,本稿は自動運転向けのBEVセマンティックセグメンテーション手法であり、デコンパイルや高級コード復元を目的としていないため対象外
li_queryable_2025,exclude,0.99,本論文は3Dシーン表現とロボットタスク計画が目的で、デコンパイルや高級コード復元に関する研究ではないため
zhang_hebridge_2024,exclude,0.99,ML/DL を中核に用いたデコンパイル研究ではなく、同型暗号のアルゴリズム改善が目的であり、入力・出力もバイナリやコードではなく暗号平文空間なので、IN1・IN2・IN3 を満たさない。
fan_reducing_2022,exclude,0.98,本稿はタッチイベントの低遅延検出と分類が目的であり、バイナリ/アセンブリから高級言語コードを復元するデコンパイル研究ではない（目的がデコンパイルではなく、EX‑B4に該当）。
dai_mseva_2022,exclude,0.99,本研究はEMG信号を用いたリハビリ評価で、LSTMによる分類が主目的（EX-A1）。バイナリやアセンブリから高級言語コードを復元するデコンパイル目的ではなく、コード復元・高級化に関する要素が全くないため除外。
amirtha_varshini_real-time_2021,exclude,0.99,本論文は手勢の分類（画像認識）を目的としており、デコンパイルや高級コード復元とは無関係なため、EX-A1（分類タスク）に該当し除外です。
guichoux_2d_2024,exclude,0.99,本論文は音声からジェスチャを生成する研究であり、バイナリやアセンブリから高級言語ソースコードを復元することが目的ではない。目的がデコンパイル以外のタスクであるため、除外基準 EX‑A に該当する。
amara_nearest_2022,exclude,0.97,目的が近傍探索の精度向上（ベクトル再構成）であり、デコンパイルやソースコード復元が主目的でないため（EX-A2）。
ying_retouchingffhq_2023,exclude,0.98,目的が顔リタッチ検出であり、デコンパイルや高級コード復元とは無関係なため（EX-A3）。
zhao_design_2025,exclude,0.99,本稿はホバークラフトの設計・制御に関する研究で、機械学習は制御決定に用いられるが、バイナリやアセンブリからのソースコード復元・高級化は目的でも入力・出力でもないため、除外基準EX-Aに該当します。
liu_exploiting_2025,exclude,0.99,本研究は高次元データの圧縮と高速クエリを目的としており、機械学習/ディープラーニングは主要手法ではなく、出力も圧縮コードでありコード復元や擬似コード高級化とは無関係（EX‑B3）。
thangamani_lifting_2023,exclude,0.96,本文に機械学習・深層学習の利用が示されず、目的もバイナリから高級言語を復元するデコンパイルではなく、心臓シミュレーション用コード生成・最適化であるため、IN1を満たさず除外（EX-B1）となります。
mehmood_safe_2021,exclude,0.98,本稿は制御システムの安全性検証が主目的であり、バイナリから高級言語ソースを復元するデコンパイル研究とは無関係。機械学習は制御器に使用されているが、デコンパイルは目的でも手段でもないため除外対象（EX‑A）
mack_tutorial_2024,exclude,0.96,本文は異種ヘテロジニアスアーキテクチャ向けランタイム環境の紹介であり、機械学習／ディープラーニングを用いたデコンパイルや高級コード復元が目的ではない。
shafiei_position_2022,exclude,0.96,目的がマルウェアの対抗的生成・回避であり、デコンパイルや高級コード復元ではない（EX-A3）。抽象にはMLを用いた検出回避に関する議論しかなく、入力・出力がバイナリからソースコードへの変換を示さない。
srinivasan_pluto_2025,exclude,0.99,本論文は可視化ツールのテキスト・チャート共同執筆支援が主目的であり、バイナリやアセンブリからの高級コード復元・デコンパイルとは無関係（EX-A）
saber_latibari_iret_2024,exclude,0.99,本論文はバイナリやアセンブリから高級言語ソースコードを復元することを目的としておらず、エネルギー効率化のための Vision Transformer のトークン剪定手法を提案しているため、IN2（デコンパイルが主目的）を満たさず除外（EX-A）と判断した。
wicaksono_idiffpose_2025,exclude,0.98,本論文はディフュージョン・グラフを用いた姿勢推定が主目的であり、バイナリやアセンブリから高級言語コードを復元するデコンパイル研究ではない（EX-A）。
wang_toothfairy_2024,exclude,0.96,ML/DL が主要手法ではなく、バイナリやアセンブリから高級コードを復元するデコンパイル研究でもないため、IN1・IN2・IN3 をすべて満たさず除外対象です。
dinella_inferring_2024,exclude,0.97,本文からは機械学習／深層学習を用いたことが示されず、目的はコードから前提条件を推定する解析手法であり、デコンパイルや高級コード復元とは無関係です。したがってIN1・IN2を満たさず、EX-Aに該当します。
vasilenko_safe_2022,exclude,0.99,目的は確率的計算の検証であり、コード復元やデコンパイルは主目的ではない（EX-A3）
watson_financial_2021,exclude,0.99,目的が画像文書中の表抽出であり、バイナリやアセンブリからソースコードを復元するデコンパイル研究ではないため、EX-Aに該当します。
fothi_skel3d_2025,exclude,0.96,論文はバイナリやアセンブリから高級言語コードを復元することを目的としておらず、モノクラー画像から新視点画像を生成する手法を提案している。デコンパイルやコード高級化が主目的でないため、除外基準EX-Aに該当する。
wei_large-area_2025,exclude,0.98,研究は光学デザインとニューラルリソグラフィー予測であり、バイナリ/アセンブリから高級コードを復元することを目的としていない（EX-B4）。
ahmad_vector_2022,exclude,0.95,本稿はプログラム合成による命令選択手法を提案しており、機械学習／ディープラーニングを中核に用いたデコンパイルや高級コード復元が目的ではないため、IN1 を満たさず除外 (目的がコンパイル最適化) と判断した。
aguirre_pre-expectation_2021,exclude,0.97,本論文は確率的プログラムの感度解析手法を提案しており、デコンパイルやバイナリから高級コードへの復元が目的ではない。機械学習／深層学習を中核に用いた手法でもなく、入力・出力もバイナリや擬似コードとは無関係なため、除外基準 EX-A に該当する。
liu_unite_2023,exclude,0.99,本研究はマーケティングの処置効果推定であり、バイナリから高級言語コードを復元することが目的ではなく、デコンパイルは全く対象外なのでIN2を満たさず除外（EX-A）
lemercier_storm_2023,exclude,0.99,研究目的は音声強調・デリバーブであり、バイナリやアセンブリから高級言語コードを復元するデコンパイルとは無関係。MLは使用されているが、IN2（デコンパイルが主目的）を満たさないため除外。
guo_real-time_2021,exclude,0.99,本研究はクレーンの障害物回避のための DQN に基づく経路計画であり、デコンパイルやバイナリから高級言語の復元が目的ではない（IN2未達成）ため除外
qiu_ivt_2022,exclude,0.99,目的が3D姿勢推定であり、デコンパイルや高級コード復元とは無関係（EX-A）
xu_mechanical_2025,exclude,0.98,機械構造設計と制御系の論文で、ML/DLやバイナリからのコード復元は含まれず、デコンパイル研究のスコープ外です。
jang_toonify3d_2024,exclude,0.97,本論文はStyleGANを用いた3次元顔生成が主目的であり、バイナリやアセンブリからソースコードを復元するデコンパイル研究ではない（目的がEX-Aに該当）
liu_precise_2025,exclude,0.98,本研究はバイナリ/アセンブリから高級言語コードを復元することを目的としておらず、シミュレーション用ニューラルフィールドの構築が主目的であるため除外（EX-A）。
wang_distracted_2021,exclude,0.96,目的が電話の手持ち使用検知という分類タスクであり、デコンパイルや高級コード復元が主目的ではない（EX-A1）
